event_id,px,py,pz,eta,phi,mass,p_T
24,9959.9171017767,3694.0109653204,-948.5912504847,-0.0672226762,0.3551605203,9272.5425290657,10622.8840568921
25,3980.9283434846,-2780.2303189087,-13852.9378534293,-1.5160195588,-0.6096428832,4156.9067498425,4855.6638168368
26,9731.5221266898,-3557.7365923886,-8539.7420450984,-0.6099204934,-0.3504944352,8128.7948208884,10361.4676838310
27,10505.4524090784,4459.4687284281,-1316.9004004894,-0.0891262337,0.4014393384,9353.7191360417,11412.7731800487
28,7833.9147363867,1890.2368037458,-10728.4258709002,-0.9053527495,0.2367633427,6532.1383222792,8058.7353394445
29,5105.0257102807,-2613.3432930034,5723.7090047654,0.3975484702,-0.4731347400,12798.9818563453,5735.0545481026
30,5639.0709571000,-1388.4276627843,-2791.6497682882,-0.1901443772,-0.2414137864,13388.3327915474,5807.4824695382
31,4642.3847290968,-3292.3866306789,9818.5271453107,0.8129490363,-0.6168748692,9229.5084916788,5691.3571051925
32,9982.6056890163,693.6820118222,8072.6984366753,0.5920337165,0.0693775476,8094.0418132471,10006.6783237949
33,4534.5121759787,-943.5431665018,-8242.0711702573,-0.6132491768,-0.2051529775,11753.4803544849,4631.6384121768
34,7135.1093102819,5307.6467492096,4758.8315819947,0.3285024657,0.6395711322,11107.9891560149,8892.7441706183
35,8207.2521116366,-709.4963402410,-9887.9778107533,-0.8230900010,-0.0862331044,6917.1718594576,8237.8621183399
36,4134.0473129708,3060.5884842248,14524.2757544753,1.4503042786,0.6372880974,5049.8594784716,5143.6902176989
37,4475.9772475068,2580.5957123264,-13615.0516099391,-1.4626495922,0.5229935081,4209.9267342817,5166.6088056554
38,5400.5682760539,1000.0517457812,14058.0867334212,1.4418935568,0.1831012410,4408.4088055722,5492.3802853190
39,1754.5631304520,1346.9737359238,-15765.1230256262,-1.9957682193,0.6547316341,3764.0682728745,2211.9742367420
40,3874.4749523300,2606.9963833548,-11729.0352864642,-1.0370520724,0.5922810985,8285.7043725818,4669.9021723220
41,9534.4393407130,-541.0316124357,6945.6058604972,0.5248254012,-0.0566841957,8289.2667035894,9549.7774187355
42,5383.2936616496,4097.1234638588,-9988.0853191210,-0.8061885501,0.6505554213,8853.6885156583,6765.0773333096
43,6486.2701025656,-4674.5079066253,-8584.2011292465,-0.6560968956,-0.6244690000,9202.0171136607,7995.1687919980
44,3878.3894476621,2660.6977889808,12014.4285723284,1.1019838978,0.6012895651,7641.5108878019,4703.3198309305
45,4656.0829503498,2967.1261747834,12971.5017736857,1.2680834907,0.5673655462,5688.3441841757,5521.1363121755
46,5135.3001317689,3373.3896883501,12721.7614492714,1.2004588508,0.5812120532,5762.1364262763,6144.1895668031
47,7893.3687665812,2023.5842338122,11860.5653917387,0.9731958054,0.2509603108,6553.0115940472,8148.6295557334
48,4747.8653056098,200.2773897598,-15016.6295255377,-1.6421518649,0.0421576254,3727.5458011523,4752.0875405512
49,11084.1658449065,-4597.2776600277,1338.0750241110,0.0869009290,-0.3931661007,9617.6798069529,11999.7372621563
50,3244.5534484254,-1088.2486242238,-13125.0630867264,-1.1277431469,-0.3236164360,8855.7774826177,3422.1940546693
51,5786.5526748989,3139.4243036259,-3445.1295243318,-0.2509005676,0.4970961278,11886.7452964636,6583.3256654655
52,8388.2435215062,-6452.3869119340,3658.6560495758,0.2440445120,-0.6556875295,10409.0148272310,10582.8127753158
53,6791.2555566629,-1308.1524508245,-12837.1645980777,-1.1659367759,-0.1902923942,5540.1579590620,6916.0982403739
54,10874.4235770912,398.6696104601,-5682.2055802603,-0.3953209013,0.0366448062,8817.9146146557,10881.7289799140
55,5359.4955255965,1982.3206835818,12745.0498969101,1.3119271862,0.3542662368,4703.7035986364,5714.3492701659
56,11207.1984271428,1226.2072875597,-116.6530066152,-0.0079557708,0.1089789862,9374.7042181944,11274.0800466120
57,9696.3261344988,-4657.8070478623,-7195.0228057021,-0.5011111619,-0.4478192109,8603.4502278880,10757.0398810119
58,9838.2304053896,-3284.5695943403,9025.6279698375,0.6393524712,-0.3222224668,8163.0494804632,10372.0381280439
59,3179.5692699358,2568.0538253324,-14644.7233956741,-1.5238954977,0.6794024201,5307.7388285476,4087.1213821129
60,3090.0254933920,2456.0070978593,-13738.8726260405,-1.4807348379,0.6715730336,5278.8997481375,3947.1798051961
61,8478.2589934593,-5455.4925406911,8037.7072952130,0.5863711670,-0.5717699397,8131.5614130849,10081.8289224579
62,6222.6296708867,4190.4945693883,1156.9355527510,0.0774534041,0.5926690984,12899.3174768942,7502.0906924052
63,7309.3002419164,-5840.5075554623,6948.1975494599,0.4780207580,-0.6741623404,10409.4195938961,9356.1422889935
64,3585.8924257999,1162.9559104529,-14486.5692546729,-1.8199803855,0.3136115109,3005.2428005901,3769.7600638590
65,4229.9225682320,336.0258229651,-14589.4079497968,-1.7112322493,0.0792737041,3418.1517502106,4243.2485535186
66,5354.6800924026,-2308.2307246055,-5584.1410256268,-0.3893041097,-0.4069989699,12714.5784450735,5830.9971677223
67,8525.5485041107,-2771.5983485267,-10016.0148654185,-0.7853038802,-0.3143162464,7253.8778259780,8964.7495615605
68,4084.1814643469,1647.5178978139,-10567.9896393382,-0.8726990300,0.3834253571,9750.3996597836,4403.9588391959
69,4854.9022865342,3279.1447747863,14303.0622095535,1.4006661970,0.5940447481,4691.0835383565,5858.5720671340
70,8033.8352812957,-4116.4177051348,9845.4196545379,0.7661130347,-0.4735065473,7404.0445552347,9027.0373905362
71,3634.3177722423,-2637.2031167293,-12968.8966417228,-1.1652820789,-0.6277269824,7753.0766762485,4490.3347256661
72,11589.7898489460,783.9096942478,2972.7200910319,0.1978425163,0.0675350926,9376.0763706845,11616.2706214803
73,5750.8398471285,4440.5464314943,-8857.7998915031,-0.6747757066,0.6575309164,9777.2495889442,7265.7148001816
74,5204.3381988526,-2041.5758920987,-2129.9728837524,-0.1440809269,-0.3738365545,13630.2222763697,5590.4533099951
75,5335.4350859178,3048.9467097880,-13336.4320089430,-1.2973016131,0.5191640100,4928.0095044218,6145.1561082831
76,4354.9000739048,-3282.3969279928,-10625.8967637359,-0.8526147956,-0.6458808302,9635.4940568626,5453.3736573421
77,4320.9806588193,2532.7346408560,14398.0176795392,1.5516665586,0.5301720189,3965.8719450828,5008.5545434669
78,5669.6666876409,4229.3200606085,10778.1244065919,0.8956905645,0.6409077143,7845.2577874801,7073.3491730588
79,11081.1387790975,-953.8641458064,-5649.4735302988,-0.3872112536,-0.0858683043,8879.4127835222,11122.1173096796
80,4293.6674794110,2643.8435160770,10157.5205824704,0.7745369060,0.5519229609,10767.1756118045,5042.3693796919
81,7805.3494024810,1842.9635170627,-11273.3185792837,-0.9404210545,0.2318687622,6601.2149177210,8019.9746770195
82,10813.0734417853,-1283.6216474100,-4105.1398649758,-0.2859135692,-0.1181571999,9058.3928429852,10888.9963628951
83,6647.3812125477,-5052.3469294594,-622.3478410229,-0.0418214710,-0.6499026038,12312.7178431175,8349.4842044613
84,5985.3808343679,-4341.7766786671,-4176.1611656213,-0.3017016660,-0.6275682963,11454.9837825691,7394.3091942274
85,8706.8862255499,1811.6913723126,-8365.2945973632,-0.6643410723,0.2051484519,7619.7213155170,8893.3735653678
86,10689.8750717585,1996.8735512653,-5222.6767925580,-0.3627152545,0.1846720798,8955.8755066677,10874.7842750809
87,6108.2765257965,-1576.6597111272,-13520.7922872988,-1.2848815429,-0.2526049707,5084.1823298769,6308.4782602692
88,8789.9587242210,5803.6085169471,4403.8116948793,0.3125582632,0.5835501622,9012.8022481665,10533.0549315708
89,9937.0976018331,-1613.4504524262,7961.8644651426,0.5814939402,-0.1609617083,8145.5145404025,10067.2305581422
90,10453.5773943312,-4020.2486469073,-2383.5073701632,-0.1628228069,-0.3671439965,9325.6058834880,11199.9856929476
91,7198.1020047270,4997.6185730219,9456.2274118512,0.7452133176,0.6068879914,7580.3938725825,8762.9255315716
92,6176.6489577305,232.7773243032,-13311.2561166938,-1.2825969938,0.0376688422,5075.5968088530,6181.0337023627
93,5380.0053033235,1663.6175720987,13483.9981112703,1.3665708523,0.2998959914,4730.2991919407,5631.3480171256
94,5675.4911568367,4265.5964560815,-10510.8957764723,-0.8534788936,0.6445127596,8320.9161141470,7099.7544321946
95,5051.0441695637,2392.4426243509,15682.5030943657,1.5441472953,0.4423487964,4241.1955603952,5588.9917618202
96,1644.7975642304,1444.9998350030,-16967.7051214286,-2.0441587378,0.7208243670,3896.1990916519,2189.3797181980
97,4741.9960335647,-1994.5561068258,-7015.9318982650,-0.5444591182,-0.3981509170,11140.3223989833,5144.3931076094
98,3858.2394161426,1333.4961970435,-10891.2778168502,-0.9024160476,0.3327701588,9754.5027559779,4082.1836680637
99,11066.7648136756,3817.8414735999,2591.3563103125,0.1713364909,0.3321980155,9458.9663026282,11706.8013120044
100,2342.5863460690,-1516.6536609483,14440.1328425101,1.6697049447,-0.5745643093,4899.0552532713,2790.6897204915
101,10648.9781706357,308.8589302881,43.6162562859,0.0030945959,0.0289954927,9227.8586738579,10653.4562428112
102,3792.7214239499,-2878.4809165010,-13006.7992702167,-1.1684368817,-0.6492037069,7579.9968705760,4761.3431073962
103,9408.3650979995,1730.2664866865,8901.3436582678,0.6701080154,0.1818749651,7793.6146392550,9566.1463469992
104,8551.6234949724,3213.5437497786,9817.2223496461,0.7614578126,0.3594558340,7351.6154351342,9135.4872793686
105,10058.6913197271,5800.8722369734,929.7339846239,0.0619792313,0.5231127980,9481.9161007991,11611.5197013674
106,5775.0813996281,-3922.6030818489,6772.2636321274,0.5314058165,-0.5966492912,9960.4643057894,6981.2878546913
107,11355.9903061859,-959.2200313117,-973.0139640631,-0.0659528398,-0.0842681630,9352.1292186903,11396.4300946682
108,8914.1288369292,6252.7389513504,1180.8047581677,0.0794370791,0.6116926875,10096.3034229356,10888.4543124866
109,2129.9083746924,1699.7651895424,-15684.3159721678,-1.7460312659,0.6735484375,4943.1853193095,2725.0158502594
110,4341.4068225997,2029.7878966535,-14934.9795133652,-1.6279675487,0.4373453113,3772.9318613837,4792.4787015401
111,10513.7797400654,378.7217821817,6303.1663460971,0.4484558984,0.0360059004,8610.4770717145,10520.5985861503
112,8550.2280396699,6277.2212507238,2355.0213989478,0.1538356740,0.6332851188,10954.7177074355,10607.0686884217
113,5851.4851084000,3048.2688748983,-14158.8835083098,-1.2996542421,0.4802584239,5101.4057563197,6597.8648900611
114,6130.1214144018,-4471.9295150968,-11669.4606062405,-0.9838902110,-0.6302521332,6730.8183021160,7587.9208050231
115,9047.0204089374,4985.9738197073,4716.5765234487,0.3400494672,0.5037009877,8856.0036522077,10329.9812783246
116,10891.5147495629,3929.6330351480,493.9345025288,0.0330796184,0.3462615447,9423.7389276411,11578.7352215548
117,5987.6992337830,4665.4018332772,5014.8928462876,0.3331745285,0.6619065350,12678.3076694037,7590.6861600380
118,3699.8161566895,-2673.4448656346,11718.0343428726,1.0307194261,-0.6257257624,8422.7147699759,4564.6409544332
119,7179.9205395616,-5204.1324204494,-5596.2153527121,-0.4123483812,-0.6271885921,9770.3490481189,8867.5956833852
120,7222.4702654580,-5682.4650396696,5537.2271676001,0.3815330343,-0.6666252483,10781.7485424164,9189.9121683775
121,9862.3967105600,-480.4135523956,5444.0235264127,0.4058312358,-0.0486731702,8537.5142627157,9874.0906446007
122,2170.5114432159,-1255.5223780581,-13323.2863768583,-1.7396846385,-0.5244197405,4124.9726972775,2507.4800830587
123,7006.6680027314,5017.0055729773,-9353.8607242188,-0.7004879118,0.6214055225,8805.5062394010,8617.6412909674
124,3983.7966632533,1645.1863028196,15103.4304453849,1.7330469198,0.3916366954,3434.3341357949,4310.1361724583
125,4368.9811938137,2824.6261864345,10650.2386368557,0.8675722099,0.5739237157,9534.1056850151,5202.5483914125
126,10532.6200715078,-763.9255497326,-6738.2493364150,-0.4779847815,-0.0724027076,8529.0154217260,10560.2872979982
127,9089.7710960987,-6073.8822607052,8726.3456833899,0.5957433985,-0.5890707846,8447.7714645699,10932.3366347904
128,3792.4334561956,-1536.2405062606,10997.0373533485,0.9578545714,-0.3848783555,9011.1241827150,4091.7705718610
129,5533.9231600033,-3202.3249144206,-4870.9138606595,-0.3288322848,-0.5245893076,13068.9794461425,6393.6836329568
130,9775.2256866138,4083.7347749322,-6587.2190957396,-0.4667835262,0.3957255340,8547.5213745564,10593.9570952607
131,6315.9802498878,5221.9934397117,-9666.2544885518,-0.6963060720,0.6908645775,9859.5885391424,8195.1706511436
132,6184.6982771424,4575.0639135826,8803.5567372817,0.6825883798,0.6369018058,9141.3936673140,7692.9644866367
133,9913.4407320110,-2818.2211724703,5306.4338493226,0.3840805650,-0.2769757552,8691.7198573533,10306.2445984973
134,6959.4747363066,-193.7523037589,-12592.9053033328,-1.1467002573,-0.0278328864,5542.9937272913,6962.1712533161
135,10805.9605216883,139.5682214802,4374.5024230185,0.3062759899,0.0129151371,8997.3041777119,10806.8618055721
136,5221.6590039076,-4007.7336902862,-11294.8108436968,-0.9214441768,-0.6546206615,8411.4224670839,6582.3743501372
137,7181.7620894369,-4703.0104616937,-10436.1352358611,-0.8420806209,-0.5797804287,6943.6828287835,8584.6382633210
138,4911.6443207969,1258.5721677555,6642.6045314193,0.4914008624,0.2508453011,11958.0774041525,5070.3307422164
139,3052.1293072217,-2306.8095987735,-14900.1442646835,-1.7286636980,-0.6472049276,3898.7409581332,3825.8154468028
140,5182.9344693771,-1722.1661108818,-4102.3941303960,-0.2929099143,-0.3207988920,12681.2731447424,5461.5625811051
141,9382.9484250683,-5603.2639835817,904.5425523268,0.0630190481,-0.5383398434,9290.5084012575,10928.6910660515
142,4271.1679835399,334.0909383517,-13504.8080185617,-1.6143201139,0.0780610984,3602.1709680533,4284.2143618994
143,7989.2115795477,-4232.1061197766,-8767.0068699157,-0.6868618455,-0.4871459164,7602.9830113596,9040.9194151828
144,5866.8327554648,-1557.3764760806,13582.1004327981,1.3206262778,-0.2594702515,4911.9796176838,6070.0204339725
145,5190.5829048134,-2197.9366619000,-14285.3473361203,-1.4346569258,-0.4005544915,4503.3746263147,5636.7611676800
146,9073.1323016756,5422.0496942320,5077.8665789270,0.3611622060,0.5386485265,8808.0775630206,10569.7848913982
147,5866.4857725962,-3974.6390508518,4005.0424877892,0.2735302661,-0.5954762436,12605.8856002414,7086.1421736111
148,6057.0682476839,-52.0662599889,13468.7396504283,1.3158616027,-0.0085957390,4891.9846255330,6057.2920230520
149,7984.2733695852,-4436.2244949140,9343.5608939277,0.7268500064,-0.5071479900,7453.3917656274,9133.9317388265
150,7406.7514892494,5838.2998846342,5954.3025039692,0.3939330352,0.6675291368,11316.2676057439,9431.1034967504
151,5301.4400228978,-2736.6870628190,-3769.9575415500,-0.2547472732,-0.4765359270,13369.1253916899,5966.1312754735
152,8168.5727642893,-533.1067557551,10618.7472898334,0.8821462697,-0.0651707240,6745.5103718054,8185.9503918922
153,5542.9523178422,-4088.2831347560,10689.3235649241,0.9137014215,-0.6354945677,7546.1745498336,6887.5524961922
154,6777.2955060012,-525.3895510343,-12403.2618984447,-1.1457086839,-0.0773672711,5550.5226531013,6797.6296277453
155,4738.1481606164,-3785.1755984273,12217.6562202316,1.0132238332,-0.6740529779,8223.6290153042,6064.4539987440
156,9486.7237855997,-6807.4696352946,-1784.8578647552,-0.1164493699,-0.6224264928,9875.6479981265,11676.4537004915
157,5170.4570434297,-4129.6392383436,-9935.7775020020,-0.7274374093,-0.6739471894,10633.6091311413,6617.2159007258
158,1722.6119915030,1388.2945614907,14631.8384594398,1.8798660864,0.6783427891,4001.5543772543,2212.4090631560
159,7863.2129378427,4914.0723101182,10688.4728996957,0.8095579868,0.5585594621,7400.8152724915,9272.4443581467
160,6922.5051549858,4747.2197568636,9235.7483137612,0.7467269694,0.6011090353,7549.5337633588,8393.8771161342
161,7460.3026619118,-5612.1424027749,-2336.0127371870,-0.1523482887,-0.6449506590,12089.2270363058,9335.5373790882
162,4328.5402296961,-3372.0002856985,10829.6449717732,0.8957363319,-0.6618139535,9084.5213048624,5486.9523824112
163,10509.7442292367,2805.0724088964,5808.7444975763,0.4041752017,0.2608221466,8794.1928781868,10877.6447351036
164,2046.0130175216,1544.7785555474,15147.8137104191,1.9086591446,0.6467054922,3811.1601568148,2563.6907094162
165,2700.6046649933,225.4267727938,-13430.0028191620,-1.3058544405,0.0832796394,7371.6840335724,2709.9968240711
166,2576.8388725133,1653.7828173329,13936.1933268409,1.5477716344,0.5705802082,5402.7573862904,3061.8778848611
167,5347.5089608494,1811.4970140372,-830.8935314510,-0.0570483443,0.3266223633,13417.2987751321,5646.0050937128
168,11816.3338418988,243.6730747242,-2410.9616659273,-0.1586875297,0.0206187931,9445.5533355585,11818.8460532553
169,6814.5331191534,2766.2157411038,11756.8690406037,1.0310948088,0.3856070013,6181.2655017985,7354.5775649162
170,9355.9925938577,385.2298525389,10739.3344263462,0.8107661568,0.0411514192,7341.5410251178,9363.9200901976
171,4623.8424015397,3726.4119040022,-13327.6810233047,-1.2230740896,0.6783356780,6205.7565460206,5938.5237418542
172,2715.0584917957,-708.7792895815,13154.1000493276,1.3472310022,-0.2553558971,6776.7482760590,2806.0489474012
173,2728.5884765590,-2134.8771182705,15138.9802100700,1.6860304862,-0.6639234290,4662.0835271995,3464.5195026909
174,11053.8466571263,-3025.6604359121,-5848.9858777329,-0.3915392284,-0.2671759448,8986.2482276741,11460.4601562374
175,4192.7548753843,-1796.2001980328,14546.2585177218,1.6456461498,-0.4047517881,3628.3950362569,4561.3077726100
176,5950.1846401891,-4592.0104999481,-9851.5261265605,-0.7565010446,-0.6572717274,9172.4936246213,7516.0666364779
177,6789.8347111708,-4888.5290253561,-10539.2382662818,-0.8453504156,-0.6240083126,7290.7682263100,8366.5746537498
178,6665.1584107290,-5225.3920002219,4328.2412277435,0.3009426293,-0.6648998507,11357.2830236094,8469.3009272369
179,8738.1057604026,-3490.4376406744,9826.9071961247,0.7434786976,-0.3800322771,7565.9368061948,9409.4445746504
180,5247.0904883361,-1975.1328649601,5162.0463413766,0.3863718619,-0.3600188702,11766.1151253270,5606.5237382029
181,4399.3593531797,-2802.9697787718,11897.9436382716,0.9199685692,-0.5672754614,9994.6465110775,5216.4166147958
182,5463.1557244524,-1787.5467435489,279.4692912632,0.0197422452,-0.3162207974,12935.3057592487,5748.1643878710
183,5245.9960433015,1511.0842080940,-937.1502346368,-0.0643310395,0.2804533661,13495.1562965174,5459.2902441880
184,5946.5546978688,-4390.3550728250,5659.1361009976,0.3836333544,-0.6359724564,12353.1116788508,7391.6662830668
185,8666.8958280366,-1054.8906840031,-7921.4320706882,-0.6373158559,-0.1211191745,7677.2648970996,8730.8577842750
186,5711.4570651728,-4182.6845650906,7405.4932699413,0.5531300623,-0.6320975719,10579.1359500903,7079.2366804875
187,1289.1077540331,899.7634452118,15893.4912598108,2.1612619103,0.6093648077,3360.9490498178,1572.0601320712
188,5011.9607230936,830.6170986490,-7096.4150730016,-0.5253486531,0.1642342455,11864.1389935079,5080.3223376475
189,10913.5293529697,-1589.6030005049,-4333.6781707373,-0.2998679684,-0.1446372355,9004.3194565236,11028.6880741703
190,10816.2162457442,-3766.1516256501,2401.4329758690,0.1616262687,-0.3350658323,9363.3105107286,11453.1407020995
191,7860.5832511077,-5375.6498356690,-6777.6770925819,-0.5180574093,-0.5998210735,8121.0182258980,9522.9396828565
192,11229.3292167920,1238.2937466388,4011.9465177035,0.2724424205,0.1098294244,9161.4937142926,11297.3981987917
193,3338.2647701658,845.6589564135,-11620.5346850385,-1.0369184025,0.2481036573,8773.0500333422,3443.7117687595
194,7633.6075094757,3503.8927257402,10050.6949352609,0.8227754731,0.4303203090,7007.9371769516,8399.3587756578
195,3825.8039554179,-2748.1552281622,13961.7152316481,1.5344237432,-0.6229163868,4203.1510473689,4710.5342651728
196,6414.3144813580,-4160.8181320995,10908.8119210993,0.9469433767,-0.5754445899,6387.7195207612,7645.6417516234
197,7462.8587815272,-1927.4488173564,11603.9421803326,0.9928104876,-0.2527489649,6320.4915741540,7707.7441665215
198,3366.2777029011,-2542.2897590167,-14081.1128359336,-1.6325954333,-0.6468353461,3866.0820619660,4218.4194660857
199,7175.9708834858,-3686.2328126940,10514.5098002567,0.8881139933,-0.4745404501,6587.0482911763,8067.3955196221
200,7729.9443855880,-5770.6863848172,-836.7067791960,-0.0557193708,-0.6412808442,11498.1516866603,9646.3911156555
201,4790.0673778106,-3617.4224119792,12550.9363457790,1.1500845955,-0.6468159619,6479.9866090562,6002.5403281156
202,4494.5124468199,-3463.1249135708,13010.0445668329,1.2781506633,-0.6565069250,5435.8498937524,5673.9647779673
203,6575.2654388336,5187.8109756420,-3216.8118540600,-0.2176442151,0.6679906574,12036.9497459061,8375.4103368200
204,4082.4443134320,-2651.4481551688,9764.5573089198,0.7651925670,-0.5760065174,10524.4710873753,4867.9080611513
205,4720.1286136235,2804.9130193120,9167.1979853810,0.7084688709,0.5361771667,10576.9803782447,5490.6421459656
206,6741.5195177253,4893.6020475062,9714.4328056309,0.7467555434,0.6278913563,8461.5885540278,8330.3917319192
207,9658.8800845569,-3107.4290178313,7403.8611967503,0.5394135246,-0.3112599685,8257.7357544635,10146.4318648829
208,11177.3852900283,1787.5333789703,2561.7938048799,0.1739364815,0.1585812642,9306.9889329796,11319.4177192413
209,6745.0776344765,-657.1128812957,12819.6562591119,1.1790919581,-0.0971146394,5470.4661377559,6777.0103758132
210,5511.1286650736,3514.1529052587,6217.8496196054,0.4445198026,0.5676419132,11855.0833106916,6536.1923016794
211,5277.6605661143,3056.8455494576,7802.8074139435,0.5868149491,0.5249884456,10983.5884253077,6099.0167866925
212,4734.7327882988,3012.7506626282,-9732.3424732266,-0.7962378777,0.5666899640,9485.0330970467,5611.9837073675
213,4208.6388612919,-1388.4011452444,-9260.8146556954,-0.7038620386,-0.3186512036,11291.8967896436,4431.7376732939
214,8423.9436227763,-6280.2040175419,-1785.8287695500,-0.1210009465,-0.6406266366,10313.0225901131,10507.3207175599
215,3844.3066411187,-2693.7817174764,-15059.4569511482,-1.6648994388,-0.6112088773,3591.3054512467,4694.1616389255
216,3844.7144755735,3103.5483129206,-14331.1679949509,-1.4438166367,0.6791307203,5187.5765412357,4941.0364833015
217,8216.0976500020,-4245.6152989323,-9261.0459089855,-0.7160947938,-0.4769525337,7473.0126997594,9248.2165773135
218,5633.8572025505,-4044.6470563382,-9050.0207602658,-0.7568173632,-0.6226504672,8393.9010864843,6935.3815171968
219,3731.1253195849,-1617.5680879350,-11424.4213952677,-0.9815422162,-0.4090763994,9093.0305791742,4066.6721861435
220,3174.3655076337,-2334.6477129328,13812.2126000666,1.4211268484,-0.6341362805,5885.1941999397,3940.4538215232
221,4562.1019013500,-3396.1289721637,12124.8834285278,1.1208216508,-0.6399216132,6775.1900409317,5687.3953400367
222,2960.5257714799,-629.7394233518,-12648.0713329073,-1.2431058461,-0.2095882458,7362.1713490497,3026.7614020468
223,9542.1791327155,-3509.1739449110,7720.2584579204,0.5612763887,-0.3524028737,8194.6380619546,10166.9801011153
224,7947.8019516463,-6280.9320572498,-764.5225454626,-0.0509094710,-0.6687815431,11077.3080623001,10130.0376786259
225,6315.7362045606,4648.6222861155,-7440.0797715444,-0.5506177439,0.6345054280,10183.2234596167,7842.0796326336
226,2021.5467354378,-1748.6940822611,-14761.2074534398,-1.7694429499,-0.7131540260,4439.3797223959,2672.9351277003
227,7477.4775429562,-5188.8132596035,-7627.5341163811,-0.5794719076,-0.6066375565,8501.0962737161,9101.4533701191
228,10695.2706529957,24.0603219887,4694.8621315765,0.3296824033,0.0022496188,9011.8764042548,10695.2977162829
229,5289.6541843929,-2425.4794190215,-1390.0064797412,-0.0917477386,-0.4299270236,13965.1524225021,5819.2260484159
230,6783.3964153290,4736.3334415419,9887.9598506834,0.7884717639,0.6095333467,7740.4723753985,8273.2896357475
231,12026.6842918269,-1992.5781248623,-3111.8794028265,-0.1999246548,-0.1641882871,9511.2329349726,12190.6317571714
232,8816.4316977747,-1746.6044533108,9123.0547421998,0.7172937837,-0.1955755382,7475.2702407989,8987.7747522872
233,7565.3325937916,3993.5709996748,-8103.4747294320,-0.6626246655,0.4857003080,7502.1030868236,8554.6985092480
234,8624.0783182596,-6216.9912217395,1871.9295451824,0.1246035254,-0.6246073774,10559.4983350163,10631.3548849928
235,4902.2021238264,-2585.5609465455,-7612.8815464011,-0.5471591980,-0.4853488445,12027.1850193350,5542.2658787855
236,4458.6509850761,-2823.8040166674,-10829.8819395022,-0.8862089231,-0.5645680692,9372.4308183724,5277.6356194101
237,5259.5682410325,3546.7736960990,-7563.2324929850,-0.5388230377,0.5933008781,11780.2188656934,6343.7104074364
238,6928.7260836200,-23.2439686250,12429.7888532383,1.1357307472,-0.0033547121,5590.7197783469,6928.7650720683
239,3238.6085295540,1407.4255396750,14498.7952903353,1.8723909049,0.4099546046,2895.4224685736,3531.2082716018
240,5549.3619603846,-4163.2424119917,-7569.7184750816,-0.5674622210,-0.6436419034,10577.6479738947,6937.4350842635
