event_id,px,py,pz,eta,phi,mass,p_T
59,586.1114285087,916.9828957373,-2878.2335673384,-1.6368870990,1.0020694897,413.4988441858,1088.2941871127
60,620.0874112547,940.4854144572,-2642.7091190593,-1.5284729500,0.9878922700,421.5510640923,1126.5084164814
61,3143.9379630054,-2000.9883840040,3003.9479553870,0.7301870283,-0.5667972658,569.0538227453,3726.7010113699
62,1547.7130627478,3380.2023715277,385.6059367278,0.0980733807,1.1414121699,1260.3492628945,3717.6852740760
63,1576.1815679206,-1868.8369948210,1346.5111438377,0.4962350285,-0.8701450134,900.1170430874,2444.7699376965
64,930.8627243332,309.6817561618,-3851.4096192093,-2.0479979190,0.3211647074,241.9581439214,981.0240576318
65,1073.1630349103,79.9844451007,-3785.2075908307,-1.9553933866,0.0743939468,192.2136398941,1076.1395871150
66,886.2148889353,-1147.7909353484,-997.4242054995,-0.3917195306,-0.9132975900,2014.6991322888,1450.1037413366
67,1732.1863940610,-736.1255868271,-2247.0022783647,-0.9617504722,-0.4018444227,710.0487149993,1882.1133290405
68,580.2777220651,527.0734789744,-2601.3028805700,-1.0715388295,0.7373886794,1860.1195221209,783.9188012564
69,1211.5406955898,815.8982241508,3388.3239910482,1.5384200800,0.5926761975,439.7246438903,1460.6576495684
70,1443.7735821996,-755.8405683345,1830.3979678044,0.9111671451,-0.4822840258,653.0521863218,1629.6555223107
71,765.9993344975,-1907.8538846471,-3749.7466842629,-1.2750914621,-1.1889993211,969.0760435825,2055.8845847016
72,3262.9660669726,320.6837619181,889.9767095577,0.2603967643,0.0979652289,819.0853600645,3278.6865707738
73,1177.8593827135,2049.4795857465,-2483.3237347411,-0.8363418938,1.0491789276,1196.5416543661,2363.8357171847
74,298.0263375442,-3707.3034197742,-706.1625460970,-0.1746772491,-1.4905798475,1531.3566254632,3719.2631453206
75,1167.3145754370,642.3965694171,-2861.8291264893,-1.4790266646,0.5030888672,342.0648774004,1332.4025932227
76,645.5070145707,-2091.3204108711,-2686.2654080940,-0.9794930675,-1.2714136111,851.6688267698,2188.6754822920
77,1312.0869992752,855.6346374795,4259.9683155760,1.6945449352,0.5778622200,411.6491513006,1566.4236101776
78,1759.9567802277,1912.8216685872,3288.1515942176,1.0476598240,0.8269952029,402.6468544000,2599.2950205943
79,2989.7751560921,-276.1339218380,-1660.3573710385,-0.5054805371,-0.0920981467,948.9525666033,3002.4998629101
80,331.0054741118,2053.1614027128,2207.5434517861,0.8746809927,1.4109542159,800.9759915221,2079.6721783689
81,1512.2527484668,363.2034686822,-2367.6954649424,-1.1264336026,0.2357092958,723.8218360778,1555.2572568254
82,2468.9257312734,-406.8447798724,-998.6348708557,-0.3593189910,-0.1633184349,1067.2691568944,2502.2224004778
83,1260.1469844440,-2122.8819242594,-112.7654073299,-0.0395351482,-1.0350945099,1427.1227614187,2468.7239794579
84,828.5377255792,-1740.3269495836,-622.3306916744,-0.2781841380,-1.1264658311,1078.1274767138,1927.4886910576
85,1736.9764359158,521.5412344758,-1520.4127729062,-0.6937074562,0.2916935614,901.5825540673,1813.5855089257
86,2515.0589105686,513.2711745240,-1359.0474555793,-0.4848060805,0.2013147593,825.6145536843,2566.8986388691
87,1576.5222015727,-458.0706477932,-3779.1403440172,-1.5189077679,-0.2827717711,571.1070738490,1641.7219528353
88,2020.4059184036,1635.8162601403,1059.5171118032,0.3748678246,0.6805958409,930.8902071332,2599.6028373695
89,3358.8332162940,-501.0151587978,2713.8791191077,0.7254270767,-0.1480717080,496.1203106563,3395.9942232320
90,2716.5008938126,-1032.8324102476,-822.6762677295,-0.2653276162,-0.3633277995,972.2020699279,2906.2208955519
91,1508.2153112256,1349.9958161944,2161.4696177484,0.8791388620,0.7300984764,777.4290725158,2024.1546701667
92,1267.8336771560,-14.8886773679,-2902.1023898327,-1.4766371013,-0.0117428597,590.4767677755,1267.9210959854
93,801.0765223351,146.3580771135,1844.6023078749,1.4554530484,0.1807086541,406.6202705347,814.3367125292
94,1412.3851215599,1731.2920689482,-2674.9913960813,-0.9967008386,0.8864962375,483.7365722005,2234.3240498206
95,1053.5887125692,543.5323162459,3262.3702150630,1.6867117274,0.4762759779,398.6966588940,1185.5279642661
96,172.9785139399,783.4894921228,-3816.8816258648,-2.2171251473,1.3535025133,253.5513825321,802.3573708465
97,273.7886717263,-258.4599348113,-1247.7986054371,-0.6651877460,-0.7566061652,1703.2257236200,376.5126487494
98,548.6755801886,1193.6379251218,-3233.6689462355,-1.0574270462,1.1399327295,2190.9730161660,1313.7033107153
99,3151.6097222590,1152.3480567986,653.0385998042,0.1851601301,0.3505376733,1018.4246175936,3355.6742817868
100,303.7489770058,-682.7971096797,2700.9558782979,1.8468695250,-1.1522252180,452.7930095187,747.3120727106
101,1273.5331023968,-7.4525780571,-83.3505469512,-0.0566345023,-0.0058518251,736.0197568699,1273.5549080508
102,718.6518236841,-1484.9924073103,-3236.9359172689,-1.3235012319,-1.1200765575,847.6968644750,1649.7463118473
103,2309.6872625759,371.6881596880,2028.5886563918,0.7536986257,0.1595577759,736.5709227230,2339.4032014507
104,2252.8695317438,945.9347798985,2515.7176781696,0.8817671723,0.3975259512,592.9425173352,2443.4020821144
105,2385.8271781162,1610.3108463249,235.3059125049,0.0770856379,0.5937143928,1007.0788359959,2878.4149015785
106,633.9464016987,-354.0692639875,748.1491753904,0.6662149589,-0.5093579541,750.1529693571,726.1219483857
107,3392.1511957344,-384.2322339336,-242.5027822557,-0.0682504061,-0.1127902249,975.1139709193,3413.8430169409
108,2489.4181832617,2085.5688309502,376.2653578924,0.1110014343,0.6973530449,946.7957227751,3247.5837540831
109,298.4844632903,1058.7633997929,-3954.2569780138,-1.9248335396,1.2960099473,424.0835298170,1100.0331411220
110,893.0086698262,454.0794523123,-3007.8644248501,-1.8018316017,0.4704107113,193.5586947773,1001.8246520210
111,3377.0080343792,214.3299355299,1820.5601988476,0.5009823564,0.0633823921,839.1698140698,3383.8026812340
112,2000.2613263777,1443.6072468923,518.5213177922,0.1751373418,0.6251478801,1609.7696685902,2466.7888553912
113,1365.2926605867,801.5261248139,-3284.3715651442,-1.4562178879,0.5308599432,339.9885943101,1583.1829262000
114,1253.7040120113,-1149.7883901360,-2630.0823888595,-1.1567582675,-0.7421898117,690.5747866713,1701.1134858747
115,1291.1409760268,715.5275815667,683.3434313839,0.3967674121,0.5060485808,797.7103263882,1476.1520043539
116,3226.5951296827,1247.4290534752,34.3169073627,0.0095578876,0.3689089306,961.1373343716,3459.3345276724
117,1380.6047190829,3046.0098788432,1414.2902724320,0.3847505498,1.1452427856,1296.2520792423,3344.2855099953
118,496.4392591748,-1554.6528837525,2715.7858707494,1.1681532212,-1.2617059619,912.2733018280,1631.9918893824
119,1285.7433821670,-1286.7125537230,-1045.6999519531,-0.4765080456,-0.7857749129,1076.3695321731,1819.0011656661
120,1781.6355136511,-2038.0569693950,1338.8776623386,0.4494713204,-0.8524290294,985.4482692096,2707.0096627095
121,916.9414504339,57.7900733221,471.3939396294,0.4236799523,0.0629415745,567.7253407963,918.7607501947
122,323.1801611190,-447.5013111395,-2251.4780336243,-1.9218769457,-0.9453336541,385.6044917981,551.9989492857
123,1531.9571515508,1413.7221510731,-1800.1763552653,-0.7523213174,0.7452812485,641.8871048099,2084.5870177621
124,888.7653717971,332.8656289722,3271.6763187562,1.9168747786,0.3583549347,258.3034111922,949.0539568732
125,653.2461694083,1771.6904603655,2046.2928391002,0.8695213327,1.2175484776,874.6793535064,1888.2843125961
126,3135.3510568030,-158.7412487783,-2062.0946437974,-0.5988426636,-0.0505863037,824.9700882838,3139.3669797364
127,1824.7758339229,-1310.0045826579,1647.4705827783,0.6511739289,-0.6226379214,722.5768666559,2246.3122780802
128,628.0672117664,-1387.2918880319,2523.6765030739,1.1227730219,-1.1456753155,1026.9287719883,1522.8418188030
129,1113.5950561143,-2915.3431410883,-1679.6840230265,-0.4421766512,-1.2059226010,1945.7150365603,3120.7882945328
130,2979.1749243069,1163.0016971126,-1839.0564000701,-0.5420907681,0.3721833561,465.9220753038,3198.1332331699
131,1035.6678436691,1331.1388086612,-1685.6725871683,-0.8269382940,0.9095951265,693.0306764748,1686.5759426525
132,1413.8658899322,1513.3108647535,1790.6407786126,0.7366512475,0.8193581019,810.8674823143,2071.0206488818
133,3426.5479175793,-833.4714523949,1908.2853567164,0.4878346559,-0.2386056920,1306.7768378409,3526.4578961650
134,1627.1898202696,-95.3942048190,-2900.5980118487,-1.3169317036,-0.0585580991,384.4637930386,1629.9836703176
135,2197.0305963018,12.7160352677,891.8929219007,0.3737616845,0.0057877634,780.5292289365,2197.0673951063
136,1490.4142773603,-2007.0995071898,-3230.7561213869,-1.0615558062,-0.9320666319,443.3032079742,2499.9566296080
137,2080.5826227390,-1217.3505024714,-2803.9251061061,-0.9775768431,-0.5293921461,478.8712806559,2410.5531099544
138,576.1999053171,654.9976381419,1373.3950132647,0.6125026076,0.8493118779,1918.9857739652,872.3693236577
139,967.1018045418,-957.4236843824,-4569.8262858001,-1.9113711639,-0.7803693713,239.4320484946,1360.8622310007
140,535.5151952000,-1085.0014831021,-813.5397648946,-0.3786370216,-1.1123125968,1714.0738923136,1209.9606368076
141,1928.3866987700,-1090.1276354592,375.7794943163,0.1548179201,-0.5145180975,968.2828874178,2215.1870172934
142,638.4752489913,14.2205216823,-2222.2589559527,-1.8566299139,0.0222689461,313.8515029065,638.6335935507
143,1944.8870730311,-1133.0655819669,-2110.5864974416,-0.8081099741,-0.5275172860,667.4700719404,2250.8716844550
144,1907.2281196490,-522.7270809588,4256.2965581166,1.4995118486,-0.2675077661,298.8325748938,1977.5648413004
145,848.3485036901,-401.3911638237,-2568.5568083316,-1.6709704860,-0.4419330716,349.6482121565,938.5148108096
146,2159.1792548622,1178.3966804272,940.0728732563,0.3518492466,0.4995831797,894.6765906730,2459.8117389486
147,758.0625644541,-1751.4278172708,664.2532170661,0.2708703714,-1.1623161532,1492.1908098098,1908.4439343970
148,1543.2474347095,-35.1876628988,3419.4639009102,1.5224327925,-0.0227971005,267.7626075727,1543.6485404255
149,1822.5207425041,-971.1153962708,2064.5539324581,0.8431039883,-0.4895746363,701.5875499465,2065.1021693204
150,2123.2866920905,2583.7171259158,1772.1964692881,0.4771686143,0.8829061109,1268.4025822598,3344.2399081943
151,723.4272852165,-3864.1167156926,-1308.0503559688,-0.3117514999,-1.3857220430,1261.2173630107,3931.2523487421
152,1652.1226598480,-236.4574151725,2159.2732171748,1.0154665764,-0.1421579786,675.7749486465,1668.9581757412
153,1042.2023942686,-1073.4343191469,2006.8605418992,1.0032181597,-0.8001595145,808.1981175593,1496.1440666398
154,1521.4573004349,-288.7182623410,-2903.7952293398,-1.3107973683,-0.1875344380,672.9002258935,1548.6092315545
155,1033.4111437344,-1739.7032260840,2921.2995540665,1.1172729067,-1.0347886179,698.5320383269,2023.4885487300
156,2708.6668769121,-2049.8986090678,-568.2475124307,-0.1586960143,-0.6478341146,1084.2362321365,3396.9045552589
157,795.0195683608,-1821.6085658079,-2149.3972018086,-0.8510424577,-1.1592774461,1043.1686286293,1987.5396552273
158,176.1227746800,683.5007153051,3070.0393212962,1.9780320640,1.3186049100,501.7600084817,705.8274998777
159,2200.6356809042,1582.2002509421,2891.4584087556,0.9019554180,0.6233471366,738.1390358777,2710.3791310719
160,1364.2642209551,872.0503836082,1529.5022754924,0.7585667314,0.5687520535,863.8093268389,1619.1629739249
161,1627.6806877573,-2016.8677084505,-619.2034097360,-0.2124297320,-0.8917810904,1285.5595523674,2591.7368258927
162,793.1027560707,-2154.9939385132,3038.9266676445,1.0325693569,-1.2181501620,932.8444950597,2296.3037379048
163,3081.3601588007,761.5916487760,1731.3183484419,0.5124640939,0.2423047582,624.6010795851,3174.0829018363
164,415.4053455389,772.8996131838,3827.5113857893,2.1326919737,1.0776289746,277.1266470249,877.4596362010
165,244.5022228025,10.8863759086,-4291.3512737214,-1.5306298716,0.0444952625,1933.1069280808,244.7444588460
166,505.3593613519,1210.0687275482,3788.1287936360,1.7249013167,1.1751858145,473.6969847171,1311.3559430971
167,618.5945078913,1752.6178417845,-108.1875080318,-0.0421379916,1.2314917866,1770.2005532061,1858.5823803466
168,3435.8057732035,143.5021109047,-766.0707779300,-0.2136441026,0.0417423927,915.5765375921,3438.8012689035
169,1263.3808418490,463.6441325506,2068.7340825052,1.1029782133,0.3517269868,755.0531522227,1345.7700521262
170,1875.7557246801,130.4671907086,2173.0409437923,0.9292827175,0.0694426279,772.8323428019,1880.2875382562
171,1072.5549557591,1313.6781486181,-3207.2077786698,-1.3460528147,0.8861039625,575.0433489395,1695.9140341657
172,339.0363616864,-92.8305790408,2802.9372916492,1.4705353486,-0.2672568874,1313.8570577242,351.5155344371
173,620.7035428357,-962.6192982944,3732.6242202789,1.8389952125,-0.9980804755,413.0164992463,1145.3858745146
174,2743.7768468934,-842.4763645485,-1403.5776050220,-0.4601391944,-0.2979119636,660.8132083346,2870.2051861098
175,986.2964888165,-403.4596199219,3338.0397111744,1.8309601536,-0.3882967376,265.1083888965,1065.6267774222
176,1321.5453578785,-1836.2141962928,-2359.5049765133,-0.8877517157,-0.9469629852,591.4275595638,2262.3361172905
177,1962.7951810722,-1624.2377742015,-3034.6810043738,-0.9926425940,-0.6912932502,554.7386156650,2547.6878282049
178,1319.8731603786,-2402.5267709603,1085.9921934579,0.3666350519,-1.0684378799,936.3625959423,2741.2041231307
179,2018.9997263422,-807.2600821426,2247.5886257601,0.8837746921,-0.3803612779,538.0182470541,2174.4030756028
180,546.6927645388,-499.8170862358,564.1568695286,0.4429235727,-0.7406356930,985.6959105482,740.7361868387
181,751.5136142615,-420.4448807627,2681.7892352258,1.0059022028,-0.5100802587,2094.2630894057,861.1310063979
182,181.2857975116,-634.3489839258,-31.5561538189,-0.0242620507,-1.2924336626,1120.7430728624,659.7447792799
183,474.8199875899,2654.1814748444,-372.1841256964,-0.1105576728,1.3937738456,2004.1516046841,2696.3184756296
184,989.5610854783,-2325.9436024353,1325.0934544964,0.4682892900,-1.1685488173,1028.1879950905,2527.6955480442
185,1322.1301812936,-112.3498783444,-1241.8400965825,-0.7433231104,-0.0847727552,754.0435750463,1326.8951395840
186,547.0267614307,-1184.6760424158,1046.8303646309,0.6566163315,-1.1382123668,709.3761939137,1304.8737882245
187,162.1706393322,504.8965738301,3389.8350581557,2.3377398770,1.2600090700,394.0969575772,530.3016750179
188,884.6530471684,-46.0829835413,-1599.4613069903,-0.5908710047,-0.0520445488,2397.1883263950,885.8525019643
189,3001.3479480813,-503.3769586627,-1155.8828110150,-0.3619150158,-0.1661704117,710.5843083235,3043.2676300261
190,1727.2466569244,-747.8659013515,482.6574581350,0.2349208982,-0.4086116053,775.6937912900,1882.2020136693
191,1121.3037511906,-934.7848929431,-1044.3495210372,-0.6284484007,-0.6949304048,542.0873355842,1459.8441350051
192,4074.2587367758,464.8371779157,1564.7420323761,0.3689833693,0.1136000230,611.0306996780,4100.6899244111
193,167.3482442215,1004.9717286681,-2452.8336004299,-1.2195653473,1.4057900147,1217.3330350960,1018.8098989832
194,1698.3841989378,724.5873605329,2208.4923281221,0.9731318941,0.4032533058,618.2547261286,1846.4928188990
195,1227.7108251743,-963.0876829419,4331.2793371511,1.7298693531,-0.6651920588,282.7039941050,1560.3883347695
196,1653.4514412389,-1089.9109389257,2259.5241044307,0.9373625239,-0.5827968875,670.0002225164,1980.3554032862
197,1492.8301784481,-268.2014310477,2250.7151006687,1.1211107880,-0.1777633042,627.6126084780,1516.7313372188
198,422.3002016931,-395.7761986742,-2135.2862906426,-1.9009320428,-0.7529871138,301.7808761451,578.7713363558
199,1661.3298835272,-922.4086947091,2178.3257869975,0.9422258966,-0.5068444070,630.8494144613,1900.2249293111
200,1419.2779377550,-2020.9156268589,-436.7675782900,-0.1647111179,-0.9585320863,932.6940801110,2469.5039654717
201,1052.0699356537,-910.1789590078,2666.5743727726,1.3134145481,-0.7132134146,674.1025348904,1391.1422957149
202,781.9999737434,-905.0212464459,2212.4819076346,1.3323105591,-0.8581915007,379.9840693195,1196.0716598320
203,1145.9713058362,2277.1874894758,-966.8403435998,-0.3324733093,1.1045602629,1285.6697297373,2549.2808978269
204,465.6875219221,-1978.7586948622,2240.8698943030,0.7990306453,-1.3396590958,1500.9381320493,2032.8184475173
205,653.7144780084,1895.8618995206,1905.1962580268,0.7892831852,1.2387514752,855.6084136970,2005.4014462974
206,1562.9128557355,1204.1602221539,2208.3503236761,0.8608483635,0.6564667862,1130.4120543760,1972.9922542273
207,2091.6778218810,-863.9374800612,1648.0039789296,0.6434374660,-0.3916932403,776.8499246499,2263.0740332573
208,2371.0513445287,250.2264167456,481.2966786246,0.1890626241,0.1051447568,848.1879326636,2384.2184753140
209,1458.0483661606,-85.4211870492,2850.1673700009,1.4049603707,-0.0585190855,286.2903171987,1460.5484645367
210,1139.7591981251,2739.0751865347,1606.1596198230,0.4726072170,1.1764788043,1387.6067052480,2966.7463503308
211,780.3588980711,2051.7070482923,1990.0316265661,0.7307904510,1.2073468696,1186.0599915078,2195.0995015742
212,886.0163513161,1814.2262048473,-2174.1080861749,-0.8935115718,1.1164947286,701.0330466354,2019.0199843375
213,156.0406937434,-2559.8632462401,-2786.7045818829,-0.8774176877,-1.5099150058,1129.5910922798,2564.6146957301
214,2736.3788667710,-2462.6275933945,-634.4938693015,-0.1646958525,-0.7327922081,1075.2337250850,3681.3454016512
215,986.6371726518,-732.4561108045,-3844.6599157049,-1.8188665796,-0.6386040970,361.9119614750,1228.7981383096
216,588.8371586956,713.3674767592,-2549.0659858303,-1.6501371294,0.8807386093,421.3427862497,924.9985710035
217,1491.8933836523,-938.6597166476,-1728.7913234519,-0.8368934816,-0.5615948248,538.1269628211,1762.6196219952
218,757.0661656248,-1143.9804962784,-1590.3275796403,-0.9133730623,-0.9861827611,656.3110043540,1371.8019372341
219,569.8744373244,-1938.6372598004,-3720.5745846712,-1.1909722061,-1.2848934868,1457.9394570752,2020.6611045403
220,717.7543685085,-1426.2052003473,3964.5613587054,1.6152957232,-1.1045428113,380.9785112698,1596.6316441217
221,1006.9443485968,-1122.5239857744,2711.2131304744,1.2860984650,-0.8396212479,598.3948038989,1507.9777915506
222,395.8883448454,442.4802418371,-2471.0946190619,-1.4413947358,0.8409155333,1087.0743018040,593.7308700082
223,3062.9937587213,-985.0393786078,2441.1241288297,0.6913124713,-0.3111479044,553.8507418715,3217.4886702790
224,2366.7706459484,-2611.9398401851,-110.9154630208,-0.0294201300,-0.8346019302,1336.1772864384,3524.7458091711
225,1403.6237265347,1836.6240629741,-1622.2940932629,-0.6258494235,0.9182429957,750.5173952532,2311.5681937565
226,210.6953342947,-688.6881750243,-2732.5577335884,-1.9556775256,-1.2739014967,322.0695674767,720.1971440597
227,1622.3571446718,-1202.1278986162,-1695.2665952592,-0.7218634705,-0.6377007649,756.4866036483,2019.1964217230
228,1735.3233377379,-111.8627567227,692.4204998177,0.3577847260,-0.0643731318,752.1417676162,1738.9250595812
229,488.8791830114,-1924.2332066817,-553.6743186261,-0.2118821425,-1.3219960058,1668.9718270886,1985.3655303944
230,1510.5925567236,1276.0058763141,2178.9112448300,0.9177888165,0.7014123059,615.1503217396,1977.3924417821
231,2900.1106088726,-590.8286264741,-850.1065182980,-0.2671819894,-0.2009759009,1061.2845509054,2959.6824170098
232,1795.1899963945,-442.3564849190,1917.4765070015,0.8441390991,-0.2415989484,820.0862528983,1848.8878773210
233,664.3447187369,301.9221582142,-569.9836151418,-0.6135750381,0.4265617308,479.4203881100,729.7334410141
234,2316.1787057461,-2466.0950979392,624.2009394970,0.1756421219,-0.8167362504,1026.7757097341,3383.2393987170
235,788.6607623359,-3486.2995011059,-2475.3792143509,-0.6244158163,-1.3483236791,1023.1948669244,3574.3908585183
236,788.2264779555,-1074.1749054384,-1907.6423843203,-0.9510318027,-0.9377459474,1107.6128951584,1332.3485685149
237,966.5887610879,2597.8274414305,-2120.7874853379,-0.6559371340,1.2145917874,1179.8945688167,2771.8227303547
238,1887.1661031941,-69.8569784151,3203.0218121607,1.2629782388,-0.0369999744,558.0836607038,1888.4586038561
239,794.2969767810,331.5597447795,3399.2749512472,2.0376617541,0.3954374525,267.6943296782,860.7203678789
240,873.1904552330,-1675.8620911458,-1364.8938534399,-0.5936556399,-1.0904590855,1065.5986341922,1889.7024420923
241,628.2470193474,677.3297366756,-3547.6178949293,-2.0294954329,0.8229751292,215.8156205497,923.8343409421
242,1433.6045846309,531.4006826004,4072.5979161743,1.6625516033,0.3549730811,479.6951350908,1528.9240630400
243,2621.6094033286,1283.9260016061,1433.8472743946,0.4528297072,0.4554118204,920.2169051316,2919.1268970741
244,573.3250126482,883.5843288330,-54.8833849167,-0.0442394771,0.9952209505,654.7180521207,1053.2914298936
245,485.0325681450,-1431.4438743393,-947.8006126343,-0.2946214993,-1.2440966545,2787.5720333554,1511.3861708858
246,1922.5618245452,1915.5098194653,-17.3318541066,-0.0057894110,0.7835607831,1263.6517594522,2713.9310672282
247,2002.2700998937,1474.6072279461,839.9565260596,0.3094849812,0.6347840255,975.5800862517,2486.6748942391
