event_id,px,py,pz,eta,phi,mass,p_T
160,62.9385688742,23.6464906920,64.7650680294,0.8198156217,0.3593907766,22.1802711137,67.2340685514
161,72.9986330016,-128.0590580045,-30.9048824156,-0.1908198943,-1.0526985062,64.7034148405,147.4039441708
162,62.6391960782,-194.5965803269,226.6194736683,0.9205972182,-1.2593775414,65.1173143763,204.4296895273
163,523.2778000151,128.2366528966,284.2060828939,0.5005188821,0.2403278319,80.8170066344,538.7618167008
164,84.1244079243,294.1960890506,1312.4868283134,2.1560399960,1.2922817851,35.6433118900,305.9873442175
165,22.1669357330,-117.1670644702,-1423.8225802172,-1.5733323860,-1.3838154599,605.3629209220,119.2455199844
166,67.0012721302,152.2310360972,502.2075329699,1.8051851815,1.1561814996,33.9886563438,166.3233562019
167,51.6862580100,207.9802306596,-18.9913312968,-0.0862989098,1.3272155674,48.7967097202,214.3064292370
168,1069.0854365717,33.9698141203,-291.5099251455,-0.2675275162,0.0317639616,123.7041615332,1069.6249898731
169,164.6532005071,54.7882479852,332.3247737215,1.3747205200,0.3212248912,46.2363557326,173.5293305309
170,171.2121505205,-6.1507915366,165.1180177666,0.8404066406,-0.0359095280,36.2690960763,171.3225983996
171,77.2179543817,90.1205223556,-205.2077805480,-1.2788667152,0.8623505173,35.3663924021,118.6773821271
172,24.5489229384,-30.7956073664,271.6434010190,1.6593234858,-0.8977915461,99.7602589076,39.3829791979
173,344.1007792950,-530.0153964077,2045.4476950915,1.8828866155,-0.9949640791,81.7224565485,631.9190349567
174,1114.8891374134,-298.6648182107,-560.4198172472,-0.4653440527,-0.2617417889,133.7298249354,1154.2003562464
175,458.3297841324,-143.8015534564,1425.0128280839,1.8037885672,-0.3040244122,44.3915757447,480.3593215493
176,617.9852835915,-842.2710958267,-1062.9155472218,-0.8857602909,-0.9378006195,156.6943836693,1044.6656927461
177,739.4442956223,-586.0596576687,-1084.1147198693,-0.9747368918,-0.6701925873,139.8257325658,943.5273120981
178,141.2845796615,-289.7273908436,125.2904731143,0.3621917030,-1.1170801806,103.2540668891,322.3403379274
179,113.5085801816,-62.6251510193,129.2686666625,0.8463833931,-0.5041641208,40.8171012475,129.6383713067
180,11.8948169895,-26.7280847979,34.8913480393,0.4076530481,-1.1520825907,77.9566833302,29.2553787905
181,374.7075913015,-713.7445662282,1261.6614865651,1.1723707927,-1.0873584480,311.3144849169,806.1247327798
182,14.6898844877,19.8956118676,-3.8089804479,-0.0399804085,0.9347943245,91.9789872629,24.7311155803
183,32.9852204653,246.2708940717,-43.2729344620,-0.1685024388,1.4376499811,59.9399838966,248.4700747294
184,142.6014053411,-354.8156299132,214.5216213672,0.5156673061,-1.1886506572,110.7970162279,382.3993881219
185,58.4635444972,-23.9256306645,-62.2183459852,-0.8298937435,-0.3884465706,22.3596647658,63.1697857988
186,28.4967459770,-73.9800587235,69.6982084040,0.6888855006,-1.2031177007,49.7482454177,79.2787084911
187,54.1765949640,393.7970845026,2148.7493006700,2.3639361309,1.4340796537,90.9735987271,397.5062857423
188,29.6272057610,59.4273855513,-52.9175122649,-0.6924943139,1.1083136669,24.0771537185,66.4032037982
189,314.4476088891,-59.9273097742,-117.5337653162,-0.3539918785,-0.1883213239,57.2687469766,320.1071401778
190,118.1482560900,-78.1133499876,21.9303404862,0.1497048400,-0.5841714660,35.2018566132,141.6358212579
191,70.1485082595,-82.4766058981,-78.9180585896,-0.6534955442,-0.8659968975,30.8293242620,108.2737444236
192,566.5962776355,58.4378265035,201.2123966684,0.3429047345,0.1027749917,81.7920383049,569.6018972904
193,12.2205297906,197.9892065346,-411.5462377004,-1.3824988636,1.5091513194,96.1448392118,198.3659931857
194,159.6225182727,42.1268982393,175.5846725767,0.9118879212,0.2580323635,32.4390479192,165.0879277688
195,341.8112749304,-268.8976349713,1210.9889870927,1.7336488603,-0.6665688403,76.5753705671,434.9033062218
196,38.4202016174,-29.8588281701,68.6423659327,0.9836803781,-0.6606611209,34.5548650195,48.6586221755
197,50.0778455571,-32.6235449063,90.6833624870,1.1609386905,-0.5773985377,19.8603293299,59.7669331478
198,64.0632060813,-85.3677378750,-396.5445654284,-1.9740930520,-0.9270148700,34.9750816422,106.7321181431
199,305.5946476030,-167.8612932591,377.1806412684,0.9279954199,-0.5023009819,58.1709135579,348.6624476743
200,161.3842212125,-239.6257911916,-76.0080685116,-0.2460970367,-0.9780886258,100.1139397042,288.9037671277
201,331.9729571655,-262.1619271360,791.1276829774,1.3726487789,-0.6684341718,68.5296935490,423.0069979668
202,95.0066264572,-116.3917566684,281.3427376021,1.3431488250,-0.8862155251,47.6263434973,150.2441349642
203,49.8203177635,63.2987886999,-31.3897434053,-0.3609561219,0.9039919428,27.4530226436,80.5530925100
204,86.3820155065,-583.0904861476,503.9662457132,0.7456320003,-1.4237209254,182.6346230671,589.4542964801
205,80.3255827910,230.5180573297,257.3721315043,0.9051140712,1.2354969638,48.8048510051,244.1122160109
206,567.0878163694,515.7569674080,748.8382774428,0.8600786500,0.7380299230,90.8495642915,766.5466984500
207,331.5581873322,-154.7830569141,276.8286918658,0.6905668994,-0.4367656050,59.3993292485,365.9079478430
208,259.9050938605,5.3991233900,75.9750199973,0.2816970711,0.0207704546,57.1567514682,259.9611670000
209,752.4337777005,-47.2576577820,1436.0375957344,1.3960529208,-0.0627240132,73.3188079125,753.9163587850
210,189.2952278811,420.1939731972,210.5621250908,0.4383793173,1.1475309454,63.9022344482,460.8640346238
211,43.1098534602,57.2523062599,50.5543698459,0.6293863923,0.9253906119,22.9586483674,71.6678870725
212,117.0387809807,216.1202201986,-251.4803724545,-0.8844968936,1.0744678015,47.7570629647,245.7763736247
213,34.1012951563,-291.9198045573,-454.2771036819,-0.8622712300,-1.4545060521,362.6640903734,293.9048666220
214,112.3480890809,-108.9381777693,-40.0716092041,-0.2371617355,-0.7699898803,59.4110413190,156.4915962466
215,599.6992658830,-390.4619358826,-2330.8487353022,-1.8929331833,-0.5771454764,64.2529397488,715.6114398707
216,97.0414393732,118.0902489613,-373.3361311017,-1.5852681333,0.8829292451,46.2507200875,152.8474659763
217,223.4819756811,-156.3558214957,-254.0311857412,-0.8204179420,-0.6104809843,50.8509616526,272.7477522729
218,24.2390957477,-37.3569253690,-62.9568567977,-0.9766001286,-0.9952289361,32.7094990440,44.5317149422
219,65.0762235291,-234.2914468715,-391.8162306013,-1.1707152848,-1.2998682345,114.8167866275,243.1612570825
220,312.3909326381,-570.1276089207,1589.2826187356,1.6194584066,-1.0695425262,80.4125148013,650.1027497620
221,166.4087838159,-226.6177009730,555.7349059357,1.4033533267,-0.9374094042,73.9974567077,281.1538115078
222,6.2834723437,45.3178216209,-167.8563048456,-1.5747083109,1.4330212931,56.4079009197,45.7513604296
223,401.5414092970,-132.5641143372,320.5890358317,0.6920383690,-0.3188720850,67.7014387902,422.8578340178
224,129.9262328776,-163.3971372790,-19.8060321021,-0.0862402498,-0.8990159598,95.0484720440,208.7569171566
225,147.3136661135,174.0494597289,-148.1026042874,-0.5981812130,0.8684019784,49.8884895049,228.0230923738
226,90.0488357999,-479.2088983147,-1744.7900023610,-1.9705768156,-1.3850509365,90.9196711845,487.5961044275
227,36.8579129845,-37.3756278165,-54.4324559876,-0.7586199004,-0.7923721866,38.8502153868,52.4923166211
228,98.2875244878,-18.4879166897,41.9051323974,0.3913400801,-0.1859278371,29.9379339995,100.0112020399
229,17.1099959872,45.0754081193,-16.9973142611,-0.1986068855,1.2080110871,70.0307553417,48.2135290122
230,167.4988348929,155.3699742669,268.7541100028,0.9784176635,0.7478499094,56.3126796328,228.4637577258
231,974.9479444654,-164.9836297215,-261.9669263329,-0.2603245089,-0.1676348986,111.1130596026,988.8089261801
232,207.2858045246,-76.2313528321,202.0518152312,0.8080568495,-0.3524078971,41.7706092818,220.8588325424
233,62.1805860741,14.5432689790,-65.1233022091,-0.8519591107,0.2297575311,23.1332991343,63.8586874052
234,186.5541781122,-164.5426221554,39.8764228985,0.1496196502,-0.7227864137,92.8857363644,248.7503484960
235,214.5293976362,-941.4634482851,-704.6000051978,-0.6604126511,-1.3467537585,232.2165923619,965.5963374553
236,112.5917640679,-214.9127103414,-282.5253386658,-0.9569177605,-1.0882157068,77.0977965610,242.6198227726
237,73.7338376810,240.0104342236,-169.9310598537,-0.6148987518,1.2727371656,66.2715581275,251.0810374269
238,458.3166456439,-11.6366046685,743.2907868442,1.2534455262,-0.0253844264,58.0150665777,458.4643478423
239,177.7778684643,69.5702141701,805.1361642953,2.1368469145,0.3730119231,26.5239840231,190.9056971790
240,44.0426749533,-109.4055305802,-83.7641396398,-0.6020307758,-1.1880819783,57.1921050874,117.9378113184
241,119.6700720815,138.9400662128,-674.0489258485,-1.9939411038,0.8597743979,36.7648257353,183.3719393779
242,115.1619498571,59.3963290672,369.5906855641,1.7321729904,0.4761787265,37.8254004303,129.5769987365
243,384.2455748627,180.8024152059,194.2943473156,0.4373687355,0.4398020318,69.9571311973,424.6577152788
244,51.4642938753,66.2746023906,-16.2783700581,-0.1833157015,0.9105303661,27.5089658500,83.9100498517
245,23.3017384356,-29.3320835507,-47.8239930097,-0.3506073824,-0.8994724347,128.2907469015,37.4612084636
246,276.6517904228,278.9835325649,4.4848120852,0.0112690340,0.7895946721,63.3297619529,392.8969643387
247,291.0977611202,204.3917503895,136.8500297129,0.3688331001,0.6121616102,71.2514488350,355.6879167986
248,76.9500482704,-124.8269967483,-152.4233940214,-0.8447458733,-1.0183663751,65.5868072402,146.6393161673
249,216.7233267725,281.0840769893,-125.8815669577,-0.3431297823,0.9139733844,58.7462277174,354.9327523690
250,25.4740898286,-24.2181275538,80.6604196775,1.5161342194,-0.7601287148,12.2224073998,35.1489253720
251,100.3481511856,-24.2833479987,47.4399322015,0.4266170945,-0.2374266789,31.3435924383,103.2445273920
252,346.5850081911,-92.2053469232,-328.5882658614,-0.8110371112,-0.2600168916,61.7439886482,358.6404800131
253,644.5385481113,76.5544212501,26.9285302594,0.0410476450,0.1182201547,94.0458191189,649.0689635272
254,85.3636660008,-23.0535502985,-37.5833678630,-0.3955541384,-0.2637703626,27.4384335146,88.4218392393
255,60.0975739675,-11.5537024552,-88.4332721057,-1.1178558604,-0.1899317517,21.1667566739,61.1980917775
256,63.7798621691,19.6269583109,156.6078271928,1.5614699141,0.2985330962,16.5289091779,66.7314641743
257,214.4776120938,-763.5976425049,-816.1960417901,-0.8799109284,-1.2969738425,199.6425321360,793.1469004721
258,100.9958705031,-147.2717981443,125.6982297548,0.6209598295,-0.9696787225,64.8298705683,178.5753297277
259,195.9670864540,-50.8854608262,-108.0181359224,-0.5010751002,-0.2540526546,42.1622713021,202.4658714370
260,69.9275852610,-95.4748027453,-279.2244210527,-1.5269213848,-0.9386421568,46.9114396829,118.3440118454
