event_id,px,py,pz,eta,phi,mass,p_T
18,295.5854018078,-132.4928570581,-382.4841511376,-0.9931053132,-0.4213883776,54.2215335019,323.9214209238
19,280.3466071470,-240.4096113782,258.0996933175,0.5973528751,-0.7088575977,172.0163965371,369.3115234891
20,284.9691179915,-230.7759075172,766.2451670813,1.3730516055,-0.6807048274,194.0080248991,366.6945836787
21,257.6425528579,260.0551667301,182.3663844013,0.4432022993,0.7900584049,156.9689525168,366.0715432619
22,238.1748657584,-288.4903640516,239.5540499964,0.5586758001,-0.8806451051,160.9806189442,374.1042058433
23,114.1901343513,214.2191404417,267.8804092118,0.7284358900,1.0810573553,233.9411986927,242.7534282245
24,247.4216509654,92.9307231195,-23.0182817152,-0.0740050434,0.3592935868,163.4435456156,264.2983024273
25,226.7640628919,-165.2406227909,-742.8395966052,-1.6729888401,-0.6297223979,69.3311263127,280.5822582409
26,546.2544769363,-190.9134687144,-509.3341651016,-0.7607277594,-0.3362252846,190.0539124846,578.6552567026
27,330.7896183726,146.9456996785,-39.5616119624,-0.1010635327,0.4180427878,147.3089010612,361.9596804578
28,308.8228057029,79.3556593848,-438.7625273997,-1.0770674394,0.2515201225,112.4386157031,318.8555252754
29,55.6674939735,-292.0928490279,156.5395991739,0.4908424028,-1.3824731987,74.1880106688,297.3501342500
30,102.6461842352,-20.1095662421,-87.4990250812,-0.2251941655,-0.1934612210,370.8146933677,104.5974846375
31,117.3068989713,-234.4507258442,360.9617128378,1.0128677083,-1.1068705367,149.9618071212,262.1603543542
32,325.6116125554,27.4012778484,258.3030892349,0.7186338176,0.0839554459,47.9804252590,326.7625319076
33,60.7705328649,-157.6779723891,-242.3441463940,-0.7083930070,-1.2029312034,265.9352452988,168.9834330384
34,164.8817672133,212.2879517238,127.2072115261,0.4082161211,0.9104317606,140.1228444680,268.7976406267
35,296.9181954656,-36.9243023664,-400.8499718006,-0.9871217514,-0.1237233172,175.6002561321,299.2053122920
36,244.6952609095,236.2214168480,823.6955319960,1.5913196199,0.7677797949,82.6886000647,340.1122292556
37,214.4673311990,135.6090257731,-653.9280374442,-1.6584855355,0.5638359769,48.9497479213,253.7440521919
38,282.6691162574,67.6409963741,729.3025570379,1.6164562588,0.2348772339,80.4411065425,290.6495031412
39,107.7823599108,303.3293671103,-1624.0163397534,-2.2220989812,1.2293801083,152.5129048791,321.9095246486
40,86.4989180485,270.7894835539,-396.5839098316,-1.0404580842,1.2616083992,147.3402999377,284.2692512864
41,274.4597825330,-3.4297853543,195.7805647365,0.5827089021,-0.0124958448,159.9728604039,274.4812118446
42,132.7478503941,223.6584591558,-290.1574844540,-0.8781092753,1.0351482736,131.6362358134,260.0867127252
43,255.9332506381,-269.9574360951,-332.2227284557,-0.7363265209,-0.8120593361,179.0888225496,371.9930726307
44,118.9287203961,200.8185117759,505.6051658668,1.1629080451,1.0361171232,261.2322143072,233.3926202923
45,191.7510068226,210.0360476730,705.0169008959,1.5168585987,0.8308760676,157.3064827385,284.4004042535
46,196.9892216511,157.9883053216,534.7928222836,1.3335798076,0.6759683773,167.2947000619,252.5174411107
47,321.8883799460,86.2476761312,446.4562272204,1.0766331421,0.2617934303,86.2229096228,333.2428405567
48,413.5983766723,20.1525154453,-1294.9644176243,-1.8517799917,0.0486863372,47.2524181612,414.0890496798
49,363.4079988962,-146.1330421707,33.4497758634,0.0808569502,-0.3823312468,131.7093663863,391.6889578171
50,50.0893623776,-212.6978000993,-614.5934898580,-1.2016843902,-1.3395149054,342.5817148267,218.5161284448
51,101.1528605698,206.9718578514,-76.0131795717,-0.2515023760,1.1162072309,190.7242243724,230.3676434396
52,219.1347805220,-214.4303482758,94.0751706057,0.3005747950,-0.7745480112,32.5760894583,306.5948895466
53,366.6654655733,-62.4267057907,-678.1217631767,-1.3570247766,-0.1686381881,38.3140583352,371.9417390398
54,310.1672315658,20.7922357852,-152.6474528178,-0.4589212179,0.0669354214,80.9385857741,310.8633600251
55,296.0624256195,92.2399662593,713.3219991201,1.4864006155,0.3020244421,139.6293910039,310.0986475933
56,251.8274828746,32.8813691267,-4.4623419378,-0.0171531976,0.1298364846,56.3136589808,253.9650872987
57,462.7976853131,-214.3066744053,-325.0432133979,-0.5830117351,-0.4336677572,133.3321227169,510.0088707325
58,522.7782452711,-164.4836647741,466.3441818534,0.7655901441,-0.3048275743,77.2211311443,548.0437662325
59,163.6258121403,260.0823959442,-824.2261914141,-1.6869679346,1.0092321546,73.3978120130,307.2722881723
60,134.2708609234,236.0851834192,-684.5148619137,-1.5748724123,1.0536800533,118.0138800990,271.5969033756
61,283.0990903404,-173.2342095211,261.6994657961,0.7224817936,-0.5491386847,20.5106722732,331.8963487294
62,125.3834041096,334.1230664733,34.3252110011,0.0942585635,1.2117967282,69.7233071797,356.8742377584
63,172.8145439577,-207.1954961725,154.1083722643,0.5226963206,-0.8756263103,81.4246909607,269.8051894192
64,262.9544542713,86.7694083012,-1068.3623988499,-2.0408591319,0.3187284869,55.2703309716,276.9006595118
65,254.7575780946,24.7886733476,-875.8030943437,-1.9414071838,0.0969976358,18.7109731206,255.9607429333
66,72.1895997637,-102.0676733496,-134.8305848349,-0.4957138033,-0.9552065311,229.2984091714,125.0165919270
67,353.8065071353,-98.9017510727,-409.9982802225,-0.9198854349,-0.2725786340,126.5119682406,367.3698420618
68,89.0555258932,138.0677066333,-398.6347146497,-1.0033323408,0.9979345905,295.0681674954,164.2972255003
69,313.6138375527,233.7620111721,891.7401851650,1.5178211217,0.6405388301,125.0347459312,391.1499929333
70,425.6837317315,-222.4209004200,497.8369112066,0.8572095141,-0.4814872852,186.6918274475,480.2891799786
71,109.7393801551,-201.8597207676,-627.4936055303,-1.2370233060,-1.0728477606,324.6953519738,229.7609157912
72,318.6764899341,20.7138353063,83.3064963974,0.2446300653,0.0649082630,108.1587450726,319.3489755891
73,225.7871973018,392.2206899183,-384.4242338426,-0.7214103961,1.0484634330,186.0506123859,452.5670426195
74,33.7690414380,-246.3768283321,-50.0604274157,-0.1835147206,-1.4345825023,108.3563341865,248.6802961608
75,303.2361858954,182.0116684511,-764.9812016191,-1.4929075442,0.5405891161,77.6720946068,353.6671201692
76,191.4776097080,-476.8740127743,-631.6630464965,-0.9759934004,-1.1889745926,209.1827469268,513.8798488742
77,270.7589350353,169.2071079328,903.7931868284,1.7550995907,0.5585535627,42.8316958131,319.2827058837
78,218.1450938125,258.1348058470,439.0801460066,1.0700582744,0.8691643174,47.9936499835,337.9657674146
79,273.1328111622,-18.6350370024,-137.1276546211,-0.4672193578,-0.0681214480,72.0303092501,273.7677795824
80,48.5567791321,265.5219423518,293.9317931863,0.8993707462,1.3899220077,96.3046152026,269.9252909046
81,276.2732986917,64.3723891061,-373.6611093873,-1.0375733429,0.2289182271,105.9082487686,283.6736506079
82,266.8809966250,-25.7188434971,-101.6271599611,-0.3548117493,-0.0960715413,82.4316180257,268.1173721906
83,121.8468163139,-220.7390080431,-15.9096851814,-0.0591585356,-1.0664227796,93.1037843604,252.1355911364
84,133.5443316497,-226.0630422711,-117.8400256430,-0.3728552427,-1.0372139654,162.6182266378,262.5615881972
85,279.9278489278,80.8018835272,-281.5717435157,-0.7764837087,0.2810140413,151.9402498242,291.3563882720
86,245.1931165162,58.7597154127,-114.8491479629,-0.4204688834,0.2352108732,82.4043952554,252.1356153785
87,277.6329381160,-63.9660237283,-622.9169527392,-1.4864517908,-0.2264461879,83.7683978094,284.9064767929
88,242.8371586102,153.1744254614,111.1961502128,0.3348358332,0.5627378642,154.3430413009,287.1102405302
89,286.6159962453,-42.1042653694,221.1841456521,0.6944652114,-0.1458580752,51.6788181577,289.6920752557
90,259.9046295602,-97.9634194189,-53.1118702047,-0.1836795831,-0.3604534552,74.3598617858,277.7539342855
91,234.4560559034,189.5663762800,332.7578187903,0.9010485786,0.6799247448,117.7663587074,301.5046486636
92,458.2937186411,34.9088515842,-870.5090748552,-1.3115375450,0.0760245442,211.0162970717,459.6213229005
93,370.9650528816,88.2984000227,808.1907400498,1.4023433363,0.2336752897,183.7261543487,381.3288317266
94,154.2803102315,210.2080434501,-316.6189810174,-1.0130967593,0.9376524207,46.3703591022,260.7486062402
95,368.5969067949,185.3953177507,1164.0391718476,1.7439891285,0.4660254005,77.5996318410,412.5955689808
96,91.9032712568,393.2421062823,-1889.2205155695,-2.2460034794,1.3412104397,20.6827979356,403.8385388011
97,76.8429649290,-92.4006566690,-213.2824102815,-0.5816978782,-0.8770653749,325.2745718659,120.1778790458
98,68.1686997014,76.6653243143,-409.4158865808,-1.0733992351,0.8439955656,299.8893454161,102.5891981214
99,398.2213494301,151.3645992202,93.8058846569,0.2041231719,0.3632358467,163.6786171578,426.0181745408
100,93.3184925427,-127.1739611477,824.7659185445,1.8612478063,-0.9377530875,210.2208592482,157.7388900824
101,326.3035838515,18.6113140126,1.6551384543,0.0045381516,0.0569750752,161.8541223542,326.8339178293
102,132.6205537850,-291.3120315332,-583.1101353170,-1.3344480481,-1.1435829479,80.0777143674,320.0795385561
103,254.4781094137,61.4051362295,229.8288346672,0.7542777722,0.2367722132,92.4205740996,261.7817772996
104,323.1920582540,121.1499567839,384.2812889803,0.8937372641,0.3586429923,153.2593916941,345.1527466893
105,267.0345840922,158.0376359074,26.3589772308,0.0793076124,0.5343864898,118.1143721880,310.2956065826
106,172.3828904991,-223.9033283341,214.4634494419,0.6009451241,-0.9146811811,182.2854697379,282.5748774678
107,578.6231149781,-37.8353271575,-50.5330403094,-0.0838715169,-0.0652955964,161.0170896801,579.8587941629
108,422.0391618596,360.8348606826,52.7069162376,0.0929225585,0.7073778663,111.7484850178,555.2646673677
109,174.1428655511,706.2266656388,-2481.5313964940,-1.9342218244,1.3290370737,87.7187969179,727.3801213132
110,294.3743823912,144.7257732207,-1028.6524455673,-1.8536471587,0.4569360440,39.6666709695,328.0271733295
111,338.2624621881,17.9091176315,197.8852849746,0.5432814418,0.0528950562,74.9143038450,338.7362245464
112,180.8350316039,183.4139706769,46.8353308721,0.1764529291,0.7924781992,58.1611907756,257.5693951048
113,324.3120578966,181.2629479871,-786.4497297701,-1.4838597671,0.5096621397,57.8457460357,371.5300354077
114,212.3937774325,-170.2810402172,-395.5991169030,-1.1378286818,-0.6757908521,75.9579158550,272.2255486715
115,283.2071417099,156.3029982025,147.1868294760,0.3922388985,0.5043034172,170.7912647539,323.4762933548
116,271.1497924644,102.5349216184,14.0039814703,0.0465428352,0.3615282485,80.1875903627,289.8889789295
117,162.1817264516,459.0202958122,200.6480885555,0.4008367908,1.2311655825,23.9045015998,486.8290709913
118,118.6412209704,-332.2883922529,577.3193580042,1.1875071289,-1.2278610129,162.0210640140,352.8332679033
119,206.6504998139,-185.9434368864,-153.2397411943,-0.4809425354,-0.7327027676,129.4739186545,277.9917099383
120,180.6456006436,-212.5035000037,129.9613776340,0.4269484400,-0.8662541119,97.1380353041,278.9096099917
121,260.7233282226,3.2508335576,132.7655453525,0.4172047916,0.0124678721,166.1452039452,260.7435939736
122,134.7638909795,-184.6463501962,-984.6236591201,-1.9344161268,-0.9403173056,179.4924620932,228.5947964253
123,380.2572541750,395.0276403283,-512.2647673759,-0.8126164086,0.8044474182,140.4319839968,548.3086867596
124,442.6358206122,195.4843146708,1670.3564835500,1.9404422327,0.4158774499,77.0105894730,483.8807569757
125,91.0226903317,283.4308926873,337.3862087976,0.9290043641,1.2600542011,105.2636631438,297.6880936228
126,276.5827330233,-16.0439127101,-174.7952711614,-0.5830856397,-0.0579427120,59.8566858246,277.0476770191
127,691.4344207630,-452.8214486184,615.5141570748,0.6634990569,-0.5798132106,248.1148925312,826.5160751883
128,129.9786816907,-90.1310507997,453.9744953615,1.0524849509,-0.6063026000,324.4087407099,158.1709961159
129,111.1229559443,-416.6372629094,-182.1879861111,-0.4058816021,-1.3101498231,69.5717393007,431.2017163491
130,276.0205450351,121.2994335072,-182.4126793081,-0.5722961216,0.4140526858,17.0928607749,301.4977509877
131,284.6681679157,426.2291384470,-483.5007025136,-0.8046960593,0.9819570314,171.8400822948,512.5497481082
132,169.0858782920,202.3403360751,235.0016294267,0.7656602090,0.8746918808,90.7559960886,263.6885394566
133,273.7845219694,-64.8596011907,134.4035033433,0.4159560417,-0.2326119265,139.3657688061,281.3622795199
134,312.4613438880,-0.2917234117,-540.6367544097,-1.2934324809,-0.0009336301,72.5000310654,312.4614800689
135,259.8826788346,7.9967777159,96.0208273204,0.3446314897,0.0307610161,83.8082271984,260.0056830381
136,188.9919810258,-263.5605600444,-431.2782257002,-1.0924990266,-0.9487040898,32.5098728676,324.3179577251
137,218.8277651744,-130.2660123673,-301.4112986707,-0.9949608708,-0.5369491756,42.4591479464,254.6661045159
138,80.4666901767,63.4036196851,194.5619205383,0.5426711032,0.6673492366,325.7882536776,102.4446544099
139,198.8336650339,-194.0917464025,-950.7739794219,-1.9406660485,-0.7733305080,23.2130390494,277.8604548553
140,139.6151346631,-110.5132715816,-131.2859822479,-0.3130047871,-0.6695712382,372.2739036550,178.0605768346
141,229.5072115315,-133.6982925931,19.2068525253,0.0676826279,-0.5274861058,99.2894999045,265.6102286948
142,271.8921433416,11.7473811272,-903.6690324513,-1.8337953948,0.0431791787,117.4103539482,272.1458038888
143,354.6276196531,-180.1203661411,-351.9990608752,-0.7482560235,-0.4699588211,161.3666360292,397.7487836809
144,246.5319636002,-62.8570526279,564.3256794069,1.5289290722,-0.2496462340,34.2788662350,254.4189814885
145,307.0869318788,-116.9223171419,-782.5921356555,-1.5416094619,-0.3637992763,123.6576412264,328.5927752957
146,217.5434751010,128.0640203919,117.9987298343,0.4358101549,0.5320561893,71.5107667037,252.4392142238
147,157.9882526931,-372.9303237741,147.4364200011,0.3244293101,-1.1700780609,188.1231732217,405.0152026520
148,349.2314501835,13.1072433180,772.5953858299,1.5125115477,0.0375140730,77.0431805524,349.4773320613
149,402.2261544738,-205.1503331321,459.1608679533,0.8471421090,-0.4716451511,169.3255261719,451.5224673557
150,430.5872548519,574.9918687124,373.4468300468,0.4749874080,0.9280265054,240.1365382479,718.3460399601
151,44.3829974159,-247.2412431922,-83.7226160297,-0.3215093118,-1.3931752228,49.2309146552,251.1933175760
152,250.4722543693,-9.1518417354,336.4587980964,1.0621664327,-0.0365220982,83.5804934927,250.6393951796
153,261.2885994256,-252.8117768743,437.0307422251,0.9488507943,-0.7689110048,162.1795220861,363.5732755802
154,434.7507625321,-62.0476671629,-769.0875736202,-1.2517116391,-0.1417627384,191.6077779749,439.1561664403
155,172.4509175450,-274.8888465988,466.7181637074,1.1386829153,-1.0105104756,75.1077723611,324.5045407179
156,225.3971698979,-167.2266525577,-46.2134974077,-0.1575010183,-0.6383097763,81.3424674368,280.6575092950
157,117.8856816409,-292.3921614568,-307.2060117461,-0.8384422478,-1.1875544925,85.8769473125,315.2621290566
158,69.1249129829,248.6446628376,1067.4772519391,2.0294131475,1.2996368503,122.0748526115,258.0744504063
159,415.1548646821,281.6000566659,558.1536425356,0.9580136379,0.5960141109,23.3863259359,501.6494329544
160,246.1180225671,163.7107431032,321.5441350029,0.8568331618,0.5869669113,153.3461246022,295.5931129775
161,265.3132453467,-360.7813082629,-87.7755319756,-0.1827154933,-0.9367144711,166.3537208424,447.8328600586
162,111.1894978554,-259.6558566960,364.7899708804,0.9797587570,-1.1662025589,147.8469205639,282.4610917451
163,257.8894309400,74.6892076628,140.3856603739,0.4968041375,0.2819042560,38.8229196742,268.4873113051
164,133.9528479391,270.9319689106,1299.0355950820,2.1313628884,1.1116266368,80.3346155841,302.2374848506
165,16.0655587780,-64.6255916982,-613.3397033218,-1.4859674176,-1.3271410388,284.8774873484,66.5925617557
166,132.0238968080,112.8543340375,1026.3057187976,1.7064213201,0.7072754632,343.9012016900,173.6848008301
167,73.4723687157,123.0039960717,-19.5801360527,-0.0736512755,1.0323520112,223.6514992859,143.2765577975
168,588.9204391785,26.6014603106,-113.8570859494,-0.1848549091,0.0451391883,165.9490286392,589.5209253053
169,334.0382773408,109.7018091391,494.8708808154,1.0471203487,0.3173138358,182.5048901091,351.5907530884
170,453.7761111397,61.6014600674,499.5051766725,0.8894906959,0.1349281581,184.7994306102,457.9383134479
171,157.8809381891,207.5407625577,-506.0695906900,-1.3740309202,0.9204680307,83.0969575998,260.7672501801
172,98.9274074478,-23.9459839293,837.8187849053,1.4986056425,-0.2374882047,380.7105417101,101.7842919644
173,164.2119156541,-248.9375047343,975.0453379918,1.8926539401,-0.9876663460,38.1300977481,298.2204461571
174,446.3859400478,-113.2745378620,-229.5318462782,-0.4729406530,-0.2485135898,81.5458652778,460.5339600944
175,420.4141388098,-173.5935227433,1435.8626768963,1.8465445390,-0.3915865607,95.0689951905,454.8436646251
176,258.9472596476,-332.1956654782,-434.8915661680,-0.8974013041,-0.9086795936,58.1919859983,421.1978673278
177,464.2584159170,-364.6542061799,-688.6626604995,-0.9772257053,-0.6658090511,127.2226815444,590.3461415428
178,164.9096299863,-240.8255087239,106.1723268983,0.3383191074,-0.9703664196,98.0802699281,291.8768776631
179,299.6431028861,-111.4066682961,327.9031526430,0.8841332612,-0.3559603748,66.9915583395,319.6833352679
180,113.7654519552,-44.3470169192,152.1244602221,0.4699663446,-0.3716919565,287.1979230582,122.1033822963
181,235.4996690980,-240.2266382903,978.1611439365,1.0676896154,-0.7953341572,684.5499211915,336.4059034701
182,68.4395105049,-92.4232100921,7.6644148486,0.0243607582,-0.9334021313,292.8156519180,115.0044188798
183,27.4064433077,149.2370641513,-20.4481367141,-0.0782112344,1.3891763164,212.5860043692,151.7327072562
184,164.8381200384,-392.2178609337,208.9623900179,0.4585194301,-1.1729372843,112.7967510826,425.4485353755
185,308.1837482261,-45.6589318535,-270.7000075790,-0.6829860821,-0.1470849605,194.2264259646,311.5476861232
186,122.3793708301,-215.2645715451,178.8105895416,0.6057243684,-1.0538555574,126.1318458024,247.6197612617
187,36.0953337281,286.2979859374,1556.6440924369,2.3853577705,1.4453819276,16.6886072655,288.5643946657
188,138.0243391009,-31.4906841764,-257.4815228718,-0.6084293645,-0.2243135971,372.1473703461,141.5711177258
189,267.5682047158,-32.6654648232,-102.9294279646,-0.3678251106,-0.1214816110,46.9949116069,269.5547750772
190,399.7224455732,-125.8649424892,79.2428666870,0.1728929361,-0.3050524242,179.9171360276,419.0704203864
191,258.2839871517,-174.5664246441,-204.9526475930,-0.5677888704,-0.5943471768,141.3129775094,311.7435719178
192,321.3098076681,43.4702896993,111.9094518500,0.3365289269,0.1344743999,37.0370219701,324.2370407437
193,31.7457278460,27.3650066746,-403.5196523949,-1.1469292132,0.7114229815,281.9845779104,41.9122276522
194,315.6520663602,157.4598096366,420.6900588503,0.9415310857,0.4627190081,159.2846100108,352.7461107485
195,224.4364043345,-175.9166514404,795.6729568456,1.7455343275,-0.6647939177,27.6528099819,285.1637561904
196,237.7589363989,-153.3301211337,365.5249131367,1.0200914804,-0.5727797916,108.4241814218,282.9124208733
197,359.2962114565,-73.1072113887,577.5068541710,1.1578371130,-0.2007330981,166.2813736156,366.6584676835
198,235.2547732009,-166.4819582502,-897.1981985899,-1.6848183807,-0.6158528589,189.0569470040,288.2031414413
199,244.7597417703,-130.6206286166,344.4613106505,1.0152543462,-0.4902184375,74.7236410267,277.4330186039
200,340.0559997206,-406.1311788917,-32.6354727991,-0.0574996001,-0.8737182079,202.9992204449,529.6986099793
201,197.4454347087,-184.8166714703,530.1950930655,1.3659175535,-0.7523732532,102.9909537219,270.4475951837
202,195.7257423258,-205.5642981536,618.7227108177,1.4620579149,-0.8099105715,106.2287813356,283.8401784180
203,127.7035697145,233.9865851803,-64.4359069918,-0.2173420302,1.0712041747,124.3660969294,266.5669217330
204,62.2840459819,-335.2025017380,405.0635517770,0.8552192277,-1.3870812797,246.0859849048,340.9399060762
205,69.3521108878,223.6829630680,264.8446614426,0.7592654202,1.2701482706,214.2806064577,234.1874959332
206,282.3342546355,220.1050166862,439.8293999553,0.8470869804,0.6621714528,291.9762926574,357.9928067867
207,268.9666478606,-73.4240287485,187.6609509393,0.5896233692,-0.2664925007,112.2393993704,278.8084390026
208,403.4367207122,71.7843418853,78.7759835667,0.1820582711,0.1760892133,131.3666483707,409.7733268027
209,418.1908995952,-31.6588540331,798.0125564393,1.3743336019,-0.0755601825,101.1974467183,419.3875433807
210,103.3581415697,262.1365328066,189.4144933189,0.5362236133,1.1952209516,184.5990874439,281.7773363147
211,106.2168933167,232.6051038275,268.4579537830,0.6472076511,1.1424339625,290.7404210343,255.7091370140
212,113.0718526113,249.1259677988,-300.5320755573,-0.9053023278,1.1447252771,98.0163181649,273.5854376326
213,20.7076187566,-253.7572238111,-279.7703809389,-0.8561260335,-1.4893726901,138.9197154419,254.6007347021
214,224.7689541508,-202.4722583605,-45.1092600327,-0.1441327005,-0.7332578592,75.8871609114,302.5162775052
215,270.7550336171,-178.0507083431,-1043.3390747351,-1.8834962161,-0.5817050549,22.0903182503,324.0529940773
216,206.9116081772,217.5928788377,-804.2860265024,-1.6448600966,0.8105545933,117.7759018378,300.2650071509
217,228.0317683890,-119.7011142280,-260.3609822100,-0.8487795177,-0.4833934934,89.9387940525,257.5399855208
218,200.5236154426,-211.9036239775,-318.1191267110,-0.8480648524,-0.8129839305,161.9014322533,291.7410944741
219,60.8706946057,-203.5926560586,-394.2503068204,-1.1610255328,-1.2802730394,172.6291639882,212.4975554278
220,134.0527998124,-244.6418285568,692.7402104956,1.6392318832,-1.0695242567,17.2564725635,278.9619641047
221,264.6096462965,-318.7136848680,728.2034976771,1.2985985191,-0.8778849243,113.3142230061,414.2422936342
222,86.9656937576,53.6227719990,-543.2767325550,-1.4652952822,0.5525337602,244.6804462902,102.1686525682
223,245.4228943684,-85.1757894789,196.5507086975,0.6907824850,-0.3340507948,41.6689763736,259.7832022928
224,203.2142483026,-215.6217045698,-21.2358680812,-0.0679185636,-0.8150131682,99.1033956258,296.2916640656
225,233.5704532224,345.1745045422,-292.0242278286,-0.6364928150,0.9758978480,102.6439789111,416.7740337454
226,85.9269162903,-258.0285898296,-1101.4947084504,-1.9954744802,-1.2493339553,138.3639914981,271.9599016631
227,228.4187154589,-191.8818446067,-222.6565217115,-0.6400090100,-0.6986858094,129.5494943169,298.3182057159
228,270.4374388070,-2.9678769479,100.6747546893,0.3289966553,-0.0109739163,131.1011738742,270.4537235870
229,58.6652327113,-228.1915764699,-36.4919266095,-0.1030644523,-1.3191581530,263.4556825947,235.6119799605
230,226.0948277513,193.9880247050,345.0621377550,0.9499168770,0.7091167732,98.8303753816,297.9097595999
231,424.3824065063,-58.8181898910,-106.6919026320,-0.2426990705,-0.1377197896,77.0914854159,428.4390346527
232,267.6570926821,-39.2193413619,262.2545889334,0.8070557090,-0.1454929344,110.4235802875,270.5152047480
233,226.7692544556,145.1018273279,-237.8784493372,-0.6970942190,0.5692177836,163.7273615059,269.2189351814
234,260.8212354771,-241.6016099418,59.6907006205,0.1630649313,-0.7471629222,80.0979663113,355.5264474019
235,104.6402587787,-452.1190328787,-332.1534892918,-0.6544264722,-1.3433568771,91.7466601726,464.0702572332
236,116.0855700684,-145.4947143364,-359.1138538578,-1.0623649485,-0.8973567653,211.7502502701,186.1305226929
237,100.6470934166,274.6244166955,-245.3359503144,-0.6593334187,1.2195073004,185.6755943165,292.4865939809
238,414.5379896883,-3.9730191464,726.5983763199,1.3013535553,-0.0095839166,102.9400056021,414.5570283760
239,249.7620550067,120.2822971437,1100.0328278292,2.0560549381,0.4488094505,71.1502815928,277.2163687940
240,124.8984256375,-232.1459552369,-188.0617875229,-0.6268775569,-1.0771997906,97.9282087251,263.6121417150
241,185.3434522722,209.7810192192,-1090.8365074353,-2.0470707193,0.8471672537,60.8035173452,279.9290469473
242,227.5519154127,107.5390385217,683.6190665314,1.6679417647,0.4414811585,90.3960887460,251.6833705555
243,358.6115656157,193.0227065125,207.1396370066,0.4816300703,0.4937774313,73.8017441056,407.2591560944
244,113.9731345194,294.9315097718,-38.2879315865,-0.1145311114,1.2020345654,106.2812131042,316.1873983074
245,41.2149637273,-109.0969308593,-66.0857129741,-0.2271380546,-1.2095880182,263.8369779243,116.6225259457
246,187.1550168977,194.5484838402,-8.8482906164,-0.0271431371,0.8047654013,182.6604846461,269.9557610323
247,289.2736659398,215.0649365651,102.1735149902,0.2685293658,0.6393057743,106.8291636845,360.4610668935
248,139.5820475908,-215.2136493616,-241.6246583890,-0.5733106766,-0.9954239904,305.9067346875,256.5152293358
249,155.8670687461,229.6030428153,-79.7378055394,-0.2688029864,0.9744033578,94.3095424160,277.5105410422
250,248.1803871861,-127.2071281920,653.5181423542,1.4798368794,-0.4736443736,143.9629017046,278.8819787055
251,387.6384703981,11.1404438985,185.0769126019,0.4194805867,0.0287313544,182.3380687730,387.7985214295
252,323.7073030878,-63.4977325679,-295.6976545798,-0.7924739684,-0.1936984818,67.7434366735,329.8763103251
253,537.5189341193,138.3621299829,20.3001135867,0.0358750239,0.2519394501,109.4783224579,555.0411548256
254,314.8587695756,-6.0549127772,-117.9956548540,-0.3300180146,-0.0192281973,155.3149218143,314.9169838979
255,281.2116161816,25.7787934768,-355.6381547263,-0.9561872681,0.0914149469,152.1477464813,282.3907209321
256,292.5452881234,179.7338658058,887.3339758518,1.5480933792,0.5509257175,195.8206313911,343.3467753172
257,128.2782583555,-418.9482816592,-467.2328077502,-0.8888717394,-1.2736692962,147.5275324810,438.1472061670
258,162.3309788159,-208.6999112321,196.8378701601,0.6768899753,-0.9097268094,53.3265452348,264.3993185158
259,367.5633036893,-22.2989118540,-217.6800924017,-0.5335763178,-0.0605925974,126.0962947836,368.2390849555
260,177.7875391847,-202.7402189464,-616.1726212128,-1.5438653807,-0.8508782927,57.6618517733,269.6516372430
261,299.8583608810,-65.4558883122,-375.5085347708,-1.0121151390,-0.2149180488,68.6387903037,306.9193866554
