event_id,px,py,pz,eta,phi,mass,p_T
146,212.3314310000,132.2446400000,118.8455300000,0.4393542196,0.5570314219,77.8812235130,250.1465198623
147,152.3218360000,-383.5492700000,150.4970554000,0.3316632442,-1.1927599701,167.9399419300,412.6887256031
148,-353.0789070000,-7.4643510840,771.8722600000,1.5077250621,-3.1204550574,66.8309836627,353.1577991570
149,-395.8826710000,214.4622169100,454.1072910000,0.8328137826,2.6451195728,185.5849713662,450.2411927845
150,423.8165472000,620.6592900000,372.4550467700,0.4735284050,0.9716741123,97.9181801260,751.5573297785
151,43.9914064000,-252.1552200000,-82.8538000000,-0.3179421401,-1.3980730969,12.2061826292,255.9638623132
152,-261.8732800000,12.7659139000,329.3008630000,1.0197373839,3.0928827740,76.3588418584,262.1842545533
153,-249.0779800000,246.4195310000,452.9030170000,1.0108448574,2.3615596503,146.9694025410,350.3746928349
154,-433.6292700000,32.4719291100,-776.8251100000,-1.2830751415,3.0668480781,168.8824273502,434.8433855779
155,165.0695020000,-273.1360730000,470.3401900000,1.1576943189,-1.0271851954,75.4921731645,319.1414339511
156,224.7706110000,-167.1778600000,-48.1962679000,-0.1643783231,-0.6395026088,82.0230927493,280.1254441201
157,-119.3243129000,286.0445110000,-312.0871964000,-0.8592417016,1.9660017268,87.6493654291,309.9350801737
158,-78.1053950000,-245.1358500000,1063.4736800000,1.9777933054,-1.8792477356,154.4151630506,257.2781329288
159,-414.6008070000,-276.5992600000,560.9087700000,0.9662663897,-2.5532582940,26.7383836418,498.3984147222
160,239.3026080000,179.9120515000,311.0640020000,0.8143491961,0.6446637296,166.9911912720,299.3895196405
161,-263.7489190000,378.6124680000,-90.6738014000,-0.1888907288,2.1792500558,121.6542121842,461.4226838797
162,112.2176690000,-265.7772430000,371.7078230000,1.0135846571,-1.1712788822,115.4020187481,288.4967038503
163,259.0034000000,74.6811450000,139.3461700000,0.4924981043,0.2807258919,34.9774496028,269.5552533899
164,-142.6800430000,-276.8381770000,1296.4629600000,2.0973636847,-2.0466811805,86.4956753813,311.4433671074
165,-0.6605905000,284.3413000000,-615.0628900000,-1.4998206123,1.5731195535,51.2109253110,284.3420673511
166,-132.1125325000,-331.9384210000,1021.8491900000,1.6744812727,-1.9495800849,172.9891718066,357.2629795816
167,5.5094260900,252.7875500000,-19.0153440000,-0.0715194294,1.5490050875,81.4743646041,252.8475809867
168,-587.7461160000,-20.2045426000,-113.8801178000,-0.1848931621,-3.1072298753,170.9240618001,588.0932922715
169,308.2531070000,133.1575340000,512.3674900000,1.1220652485,0.4077633917,162.9414863202,335.7840181368
170,458.5831900000,34.8983543000,503.0247700000,0.8997023840,0.0759539809,169.7449696351,459.9091619912
171,-166.0205602000,-194.7449740000,-508.1677830000,-1.3903801987,-2.2767413778,85.3706774460,255.9070755321
172,21.2039111000,-370.5979500000,830.5488000000,1.4568747238,-1.5136432348,172.1545930531,371.2040495336
173,-161.1503860000,249.3529560000,975.6497400000,1.8995211301,2.1445479060,32.6197880063,296.8944990630
174,445.4688680000,-110.7253461000,-229.1614014000,-0.4720586503,-0.2436220738,90.6013012426,459.0235447405
175,413.8972760000,-179.2219570000,1434.8118800000,1.8392511899,-0.4086361851,124.5224119769,451.0337736258
176,259.1039360000,-326.3954300000,-437.4271150000,-0.9059836911,-0.8998261907,70.0953772822,416.7359192289
177,-454.5998130000,350.2635877000,-693.4784990000,-0.9894325211,2.4851078044,169.3882914898,573.8863745099
178,-161.7787930000,246.5087630000,108.4204510000,0.3460617338,2.1515737118,85.9677675520,294.8541132498
179,-299.7792620000,116.8382920000,325.6246670000,0.8743171579,2.7699555489,68.2316033457,321.7433641938
180,85.9189096000,-267.1403020000,142.2729600000,0.4353664150,-1.2596203271,146.7860383002,280.6171769146
181,229.6870856000,-705.1946760000,956.7113090000,1.0235200513,-1.2559247915,270.6006529172,741.6573928373
182,-61.4119075000,281.9312710000,7.5884000000,0.0241190560,1.7852718710,125.3456058758,288.5423087702
183,-2.3436962100,251.2762440000,-20.5551150200,-0.0786220919,1.5801232262,71.1758327204,251.2871737886
184,-172.2514370000,390.4150960000,207.7601730000,0.4554997541,1.9863087545,110.1636915337,426.7253270351
185,-313.4747150000,31.9259164800,-276.9831580000,-0.7045245191,3.0400973385,179.0503420789,315.0962727285
186,125.9584898300,-217.2155970000,180.0553770000,0.6110664286,-1.0453040215,117.1746713767,251.0939201580
187,36.3036830000,285.8603600000,1556.6837800000,2.3861121697,1.4444745948,19.7455944510,288.1563860453
188,-58.0336533000,-361.3406680000,-253.9193120000,-0.5978360158,-1.7300428761,162.5508757461,365.9712874886
189,-266.3645200000,32.6196328100,-103.9069060000,-0.3716470756,3.0197370151,51.4976536696,268.3544260106
190,401.6088120000,-123.1963652300,79.4188287000,0.1732845760,-0.2976444067,177.4691180009,420.0797332435
191,252.6913830000,-166.5064956000,-211.0635690000,-0.5888266442,-0.5826288597,151.7689234207,302.6174947346
192,321.7896600000,41.9422477000,111.9295467000,0.3365940197,0.1296098995,34.4843137573,324.5115366594
193,12.0579421000,-260.6053240000,-406.8211350000,-1.1673365682,-1.5245603239,102.6455829102,260.8841291931
194,324.2469880000,155.7137892000,418.1821350000,0.9320274387,0.4477085389,150.0743415314,359.6983366296
195,222.6855610000,-175.5867360000,796.0452000000,1.7493835267,-0.6676870103,32.7249308184,283.5834285303
196,222.3963869000,-148.9964740000,375.5299740000,1.0740372006,-0.5902784895,112.7867414405,267.6940458258
197,369.5380760000,-99.6813908000,563.9617160000,1.1016565384,-0.2634750096,176.2227429621,382.7463511068
198,-226.6930404100,175.6852994000,-894.6768250000,-1.6647990646,2.4822875651,202.6485435403,286.8014278130
199,240.4406270000,-118.7413470000,347.3861160000,1.0313445098,-0.4587146578,92.8328909659,268.1626420655
200,-340.2071270000,403.3893260000,-33.1350987300,-0.0583818650,2.2714296916,208.0687361307,527.6967288058
201,-193.5337360000,209.3648020000,520.3296480000,1.2988459025,2.3169217586,113.2434610123,285.1121310759
202,215.5158430000,-194.8917332000,613.5095800000,1.4242629062,-0.7351876500,117.6595097655,290.5681783226
203,-127.9808782000,-235.7099060000,-73.3928415000,-0.2487338017,-2.0682179201,115.5511438551,268.2130961966
204,53.5429341000,-377.5969340000,409.6663280000,0.8705822890,-1.4299362329,166.1385314785,381.3742130221
205,-73.9779388400,-269.7420230000,272.0261997000,0.7893061061,-1.8384692347,136.6416128453,279.7025105485
206,299.5664920000,310.4328660000,442.3211590000,0.8545730030,0.8032100261,158.4371475298,431.4031147571
207,-269.5218530000,80.2764800000,195.8141740000,0.6221671279,2.8521115596,90.1049592202,281.2229408952
208,-403.3477600000,-70.1816835500,83.5294171000,0.1933114495,-2.9693194260,129.5570405569,409.4079679280
209,-426.7470000000,32.0102311800,794.5128400000,1.3575263832,3.0667230046,92.5350830956,427.9458574507
210,-88.7800660000,-306.9321340000,186.4458159000,0.5261626560,-1.8523616303,111.8118593753,319.5140607247
211,116.2722890000,325.2198400000,272.2886800000,0.6593304660,1.2274387870,168.9926776548,345.3797757816
212,-101.9771010000,-248.9427160000,-305.1388070000,-0.9284900146,-1.9595860375,96.4065829649,269.0200828522
213,-20.8045581000,288.1966400000,-278.9210260000,-0.8520686622,1.6428600804,33.2355966986,288.9465918557
214,-224.8841710000,202.6480570000,-44.9333472000,-0.1435628515,2.4081580496,75.1776478608,302.7195490421
215,-268.3865200000,175.8766310000,-1044.2728200000,-1.8932578297,2.5614929417,24.1919491261,320.8799050262
216,204.3785760000,235.9636900000,-801.0874100000,-1.6188539520,0.8570040816,108.2387022229,312.1689691917
217,231.4676460000,-111.1842123000,-256.3179274300,-0.8285745676,-0.4477999334,102.7890595399,256.7862928771
218,-196.4307404000,219.3440440000,-317.7891877900,-0.8466998491,2.3011402878,157.6004367772,294.4432804673
219,-49.6410660000,266.5428600000,-393.9777200000,-1.1592824849,1.7549272407,40.7622589519,271.1260438442
220,134.1837720000,-246.2303800000,692.1878900000,1.6339761360,-1.0718368927,15.7403285028,280.4187666742
221,-267.2864280000,320.4031970000,727.1859000000,1.2939528045,2.2660570518,108.7083011212,417.2532123793
222,66.4284658000,-250.2385550000,-526.3205300000,-1.3356666001,-1.3113203103,146.3259521985,258.9055338865
223,-245.9027800000,87.0730060000,194.0705297000,0.6790976764,2.8012741747,46.2875126828,260.8637299158
224,203.2884300000,-218.3354710000,-19.2061854000,-0.0614098400,-0.8210713252,93.2510576409,298.3229184435
225,226.5724840000,341.2767590000,-299.2880970000,-0.6572025881,0.9847139061,110.1646084497,409.6399843026
226,114.9023990000,-275.1514620000,-1093.2095800000,-1.9025800519,-1.1752128396,149.5965185943,298.1792889131
227,235.8537160000,-182.1799710000,-231.4597264000,-0.6734435150,-0.6577010793,113.8535149093,298.0210012475
228,-264.1775840000,-5.8103850000,109.0037690800,0.3585046022,-3.1196019598,136.9772277173,264.2414737734
229,-30.3470608000,316.2945090000,-39.3162504000,-0.1111046312,1.6664491137,154.0929253916,317.7470071027
230,233.6025980000,195.7205706000,335.7405078000,0.9071502676,0.6973894693,109.4858650279,304.7568137849
231,422.8214030000,-62.5337482000,-107.5919500000,-0.2448288672,-0.1468319699,81.3749134148,427.4206458500
232,-264.2729500000,45.3330046000,265.2963670000,0.8211773626,2.9717075209,108.9582853501,268.1329398037
233,-228.9384060000,-126.8176894000,-242.2207370000,-0.7145445192,-2.6357310323,169.4261529510,261.7164879914
234,260.0215590000,-242.9291640000,56.8898091000,0.1552866496,-0.7514270036,80.7184640831,355.8451768207
235,99.5343020000,-452.1099060000,-333.3203600000,-0.6574457544,-1.3540980860,93.2291438695,462.9367606682
236,-97.9377560000,254.7513780000,-350.4534000000,-1.0144547964,1.9378212540,105.5360871566,272.9286878348
237,-95.0301821000,-320.9862920000,-238.5774715800,-0.6357505043,-1.8586316139,105.9784504666,334.7580247908
238,-409.5286590000,-4.1063169000,726.4570200000,1.3007011315,-3.1315660554,122.1838746223,409.5492453672
239,247.3628210000,113.6357228000,1101.4382100000,2.0759348085,0.4306342111,68.6728142200,272.2158017261
240,121.4989730000,-222.1924060000,-199.6170940000,-0.6777506207,-1.0703988173,102.3235076662,253.2419114683
241,185.9805780000,205.3394336000,-1090.9934700000,-2.0492329238,0.8348285160,70.4401668432,277.0434232830
242,-234.4151400000,-108.9522550000,681.3761800000,1.6453995754,-2.7065131253,88.0704296743,258.4976822542
243,357.6407920000,193.5431530000,207.7005682000,0.4831466153,0.4960358308,75.5521484380,406.6520480405
244,-114.8265324000,-294.7373300000,-37.5660420000,-0.1123533154,-1.9422959374,106.1588931948,316.3150743144
245,-19.1205707500,278.0970600000,-68.5557810000,-0.2359402456,1.6394433188,71.9348448790,278.7536026789
246,183.7599050000,248.5888310000,-6.7688506930,-0.0207621033,0.9342352139,103.4859351673,309.1344522753
247,287.8174681000,217.5379710000,102.1792648000,0.2685452039,0.6472150115,105.7441254223,360.7792452044
248,139.2621830000,-320.5387460000,-269.4593680000,-0.6586053564,-1.1609379249,151.7039496445,349.4839671590
249,156.4135521100,233.9723880000,-78.0574335000,-0.2628706275,0.9815166728,83.4462938835,281.4396518440
250,-255.6188190000,119.6621340000,653.2472130000,1.4778460666,2.7037667837,138.5444201508,282.2410440393
251,391.5677260000,3.9329620000,183.8382380000,0.4163358956,0.0100438047,175.3598314994,391.5874771171
252,-322.6452010000,64.9304678000,-297.6954200000,-0.8004101177,2.9430010569,62.4995962224,329.1137970020
253,-537.3739590000,-139.1463520000,20.0501742000,0.0354329518,-2.8882199314,109.2418238011,555.0968195606
254,-315.2576310000,0.3884729000,-117.0224110400,-0.3270967018,3.1403604147,155.3596924217,315.2578703457
255,278.6353190000,25.7922897000,-353.0604770000,-0.9442946569,0.0923034405,162.5341505947,279.8265234073
256,308.1059710000,185.3185980000,883.9559900000,1.5274829244,0.5415046859,181.5043826428,359.5445342799
257,-117.4887885000,440.2292040000,-468.1074770000,-0.8915668233,1.8315987656,72.8958917353,455.6373201107
258,-160.1422100000,206.6740330000,199.7615810000,0.6904170305,2.2300152010,56.8461893567,261.4568479504
259,-364.2748800000,8.4343358200,-217.7721225000,-0.5338472333,3.1184430225,136.7220039016,364.3725102416
